user_id,item_id,rating,timestamp
386,7,1,2026-01-21T06:24:42.266302
386,16,4,2026-01-21T06:24:42.266302
386,20,5,2026-01-21T06:24:42.267302
386,10,5,2026-01-21T06:24:42.267302
386,10,3,2026-01-21T06:24:42.268301
386,18,5,2026-01-21T06:24:42.268301
386,12,1,2026-01-21T06:24:42.272418
386,4,2,2026-01-21T06:24:42.278419
386,6,5,2026-01-21T06:24:42.279418
386,1,3,2026-01-21T06:24:42.279418
387,9,1,2026-01-21T06:24:42.280418
387,4,2,2026-01-21T06:24:42.280418
387,18,5,2026-01-21T06:24:42.281419
387,11,2,2026-01-21T06:24:42.281930
387,9,5,2026-01-21T06:24:42.281930
387,12,4,2026-01-21T06:24:42.282940
387,7,5,2026-01-21T06:24:42.282940
387,7,1,2026-01-21T06:24:42.283940
387,1,3,2026-01-21T06:24:42.283940
387,7,1,2026-01-21T06:24:42.284992
388,20,2,2026-01-21T06:24:42.293036
388,17,1,2026-01-21T06:24:42.293036
388,6,5,2026-01-21T06:24:42.294035
388,1,2,2026-01-21T06:24:42.294035
388,19,4,2026-01-21T06:24:42.296036
388,18,4,2026-01-21T06:24:42.296036
388,14,1,2026-01-21T06:24:42.297034
388,18,1,2026-01-21T06:24:42.297034
388,15,1,2026-01-21T06:24:42.298034
388,18,3,2026-01-21T06:24:42.298034
389,5,3,2026-01-21T06:24:42.299034
389,18,1,2026-01-21T06:24:42.299545
389,12,4,2026-01-21T06:24:42.299545
389,8,5,2026-01-21T06:24:42.299545
389,11,4,2026-01-21T06:24:42.304203
389,2,4,2026-01-21T06:24:42.309211
389,11,4,2026-01-21T06:24:42.310213
389,2,3,2026-01-21T06:24:42.310213
389,19,5,2026-01-21T06:24:42.311212
389,20,5,2026-01-21T06:24:42.311212
390,12,2,2026-01-21T06:24:42.312212
390,6,4,2026-01-21T06:24:42.312724
390,4,3,2026-01-21T06:24:42.312724
390,18,3,2026-01-21T06:24:42.313734
390,12,2,2026-01-21T06:24:42.313734
390,1,4,2026-01-21T06:24:42.314734
390,19,3,2026-01-21T06:24:42.314734
390,8,3,2026-01-21T06:24:42.315802
390,7,5,2026-01-21T06:24:42.319358
390,10,5,2026-01-21T06:24:42.324814
