user_id,item_id,rating,timestamp,event_type
791,11,4,2026-01-21T07:11:05.842234,add_to_cart
791,5,3,2026-01-21T07:11:05.842234,purchase
791,18,3,2026-01-21T07:11:05.843235,purchase
791,12,5,2026-01-21T07:11:05.843235,click
791,1,2,2026-01-21T07:11:05.843235,purchase
791,20,3,2026-01-21T07:11:05.843235,purchase
791,8,5,2026-01-21T07:11:05.844235,purchase
791,9,4,2026-01-21T07:11:05.844235,purchase
791,19,4,2026-01-21T07:11:05.844235,click
791,1,1,2026-01-21T07:11:05.844235,purchase
792,9,1,2026-01-21T07:11:05.845233,purchase
792,12,2,2026-01-21T07:11:05.845233,click
792,13,2,2026-01-21T07:11:05.845233,add_to_cart
792,11,5,2026-01-21T07:11:05.846233,purchase
792,9,1,2026-01-21T07:11:05.846233,add_to_cart
792,11,4,2026-01-21T07:11:05.846233,click
792,17,2,2026-01-21T07:11:05.846233,purchase
792,2,2,2026-01-21T07:11:05.846233,purchase
792,9,1,2026-01-21T07:11:05.846233,click
792,16,1,2026-01-21T07:11:05.851743,add_to_cart
793,4,3,2026-01-21T07:11:05.851743,click
793,14,5,2026-01-21T07:11:05.852745,purchase
793,2,4,2026-01-21T07:11:05.852745,click
793,17,5,2026-01-21T07:11:05.852745,purchase
793,4,3,2026-01-21T07:11:05.853747,click
793,14,5,2026-01-21T07:11:05.853747,add_to_cart
793,11,2,2026-01-21T07:11:05.853747,purchase
793,13,4,2026-01-21T07:11:05.853747,add_to_cart
793,9,4,2026-01-21T07:11:05.854744,purchase
793,10,5,2026-01-21T07:11:05.854744,click
794,4,2,2026-01-21T07:11:05.854744,click
794,11,2,2026-01-21T07:11:05.855745,purchase
794,14,1,2026-01-21T07:11:05.855745,purchase
794,16,4,2026-01-21T07:11:05.855745,add_to_cart
794,15,3,2026-01-21T07:11:05.856748,purchase
794,17,1,2026-01-21T07:11:05.856748,click
794,11,2,2026-01-21T07:11:05.856748,click
794,1,3,2026-01-21T07:11:05.856748,add_to_cart
794,20,5,2026-01-21T07:11:05.856748,purchase
794,9,5,2026-01-21T07:11:05.858259,purchase
795,13,3,2026-01-21T07:11:05.858259,add_to_cart
795,7,2,2026-01-21T07:11:05.858781,click
795,17,1,2026-01-21T07:11:05.858781,add_to_cart
795,20,5,2026-01-21T07:11:05.858781,add_to_cart
795,20,3,2026-01-21T07:11:05.859790,click
795,2,3,2026-01-21T07:11:05.859790,click
795,14,2,2026-01-21T07:11:05.859790,purchase
795,2,3,2026-01-21T07:11:05.860786,purchase
795,4,5,2026-01-21T07:11:05.860786,click
795,5,4,2026-01-21T07:11:05.860786,click
