user_id,item_id,rating,timestamp,event_type
466,15,3,2026-01-21T07:14:38.802572,add_to_cart
466,12,1,2026-01-21T07:14:38.803575,click
466,16,4,2026-01-21T07:14:38.803575,click
466,2,5,2026-01-21T07:14:38.803575,click
466,4,1,2026-01-21T07:14:38.803575,add_to_cart
466,15,3,2026-01-21T07:14:38.803575,purchase
466,4,2,2026-01-21T07:14:38.803575,purchase
466,9,2,2026-01-21T07:14:38.805139,click
466,4,5,2026-01-21T07:14:38.805139,click
466,6,4,2026-01-21T07:14:38.805139,purchase
467,14,1,2026-01-21T07:14:38.806090,click
467,14,2,2026-01-21T07:14:38.806090,add_to_cart
467,18,2,2026-01-21T07:14:38.806090,purchase
467,15,1,2026-01-21T07:14:38.807088,click
467,16,4,2026-01-21T07:14:38.807088,click
467,20,3,2026-01-21T07:14:38.807088,click
467,4,3,2026-01-21T07:14:38.807088,click
467,18,2,2026-01-21T07:14:38.808341,click
467,3,2,2026-01-21T07:14:38.808341,click
467,16,5,2026-01-21T07:14:38.808341,add_to_cart
468,3,4,2026-01-21T07:14:38.808341,purchase
468,2,3,2026-01-21T07:14:38.809341,add_to_cart
468,1,1,2026-01-21T07:14:38.809341,purchase
468,7,5,2026-01-21T07:14:38.809341,purchase
468,8,5,2026-01-21T07:14:38.809341,purchase
468,1,5,2026-01-21T07:14:38.809341,purchase
468,1,1,2026-01-21T07:14:38.810847,purchase
468,2,3,2026-01-21T07:14:38.810847,add_to_cart
468,8,5,2026-01-21T07:14:38.810847,click
468,5,3,2026-01-21T07:14:38.811852,click
469,13,2,2026-01-21T07:14:38.811852,click
469,16,2,2026-01-21T07:14:38.811852,click
469,16,2,2026-01-21T07:14:38.811852,click
469,15,4,2026-01-21T07:14:38.812854,purchase
469,19,2,2026-01-21T07:14:38.812854,add_to_cart
469,10,2,2026-01-21T07:14:38.812854,add_to_cart
469,13,3,2026-01-21T07:14:38.813840,purchase
469,17,5,2026-01-21T07:14:38.813840,purchase
469,12,1,2026-01-21T07:14:38.814346,add_to_cart
469,5,1,2026-01-21T07:14:38.814346,add_to_cart
470,8,2,2026-01-21T07:14:38.814346,add_to_cart
470,6,4,2026-01-21T07:14:38.820865,click
470,7,3,2026-01-21T07:14:38.820865,add_to_cart
470,9,2,2026-01-21T07:14:38.821867,add_to_cart
470,7,2,2026-01-21T07:14:38.821867,add_to_cart
470,1,5,2026-01-21T07:14:38.821867,click
470,1,2,2026-01-21T07:14:38.822869,click
470,5,4,2026-01-21T07:14:38.822869,add_to_cart
470,2,1,2026-01-21T07:14:38.822869,click
470,16,2,2026-01-21T07:14:38.822869,click
