user_id,item_id,rating,timestamp,event_type
146,10,5,2026-01-21T07:10:53.169049,purchase
146,20,4,2026-01-21T07:10:53.169049,click
146,7,3,2026-01-21T07:10:53.169049,click
146,19,4,2026-01-21T07:10:53.170076,add_to_cart
146,6,3,2026-01-21T07:10:53.170076,add_to_cart
146,20,1,2026-01-21T07:10:53.170076,click
146,16,2,2026-01-21T07:10:53.170076,click
146,11,5,2026-01-21T07:10:53.170076,click
146,16,4,2026-01-21T07:10:53.171591,purchase
146,10,1,2026-01-21T07:10:53.171591,click
147,14,2,2026-01-21T07:10:53.171591,purchase
147,9,2,2026-01-21T07:10:53.172637,add_to_cart
147,8,1,2026-01-21T07:10:53.172637,add_to_cart
147,10,5,2026-01-21T07:10:53.172637,purchase
147,7,5,2026-01-21T07:10:53.172637,click
147,6,1,2026-01-21T07:10:53.173644,purchase
147,4,3,2026-01-21T07:10:53.173644,add_to_cart
147,5,4,2026-01-21T07:10:53.173644,purchase
147,14,2,2026-01-21T07:10:53.174643,purchase
147,9,2,2026-01-21T07:10:53.174643,add_to_cart
148,18,2,2026-01-21T07:10:53.175646,purchase
148,10,1,2026-01-21T07:10:53.175646,purchase
148,14,1,2026-01-21T07:10:53.176648,click
148,4,1,2026-01-21T07:10:53.181643,click
148,12,5,2026-01-21T07:10:53.181643,add_to_cart
148,18,5,2026-01-21T07:10:53.183065,add_to_cart
148,16,2,2026-01-21T07:10:53.183065,add_to_cart
148,12,1,2026-01-21T07:10:53.184068,add_to_cart
148,7,5,2026-01-21T07:10:53.184068,purchase
148,2,3,2026-01-21T07:10:53.184068,click
149,1,4,2026-01-21T07:10:53.185068,purchase
149,20,5,2026-01-21T07:10:53.185068,add_to_cart
149,5,3,2026-01-21T07:10:53.185068,purchase
149,20,1,2026-01-21T07:10:53.185068,click
149,20,1,2026-01-21T07:10:53.186067,click
149,10,1,2026-01-21T07:10:53.186067,purchase
149,8,4,2026-01-21T07:10:53.187064,add_to_cart
149,4,5,2026-01-21T07:10:53.187064,add_to_cart
149,6,2,2026-01-21T07:10:53.187064,add_to_cart
149,3,2,2026-01-21T07:10:53.188067,purchase
150,14,5,2026-01-21T07:10:53.188067,add_to_cart
150,1,1,2026-01-21T07:10:53.188067,add_to_cart
150,2,1,2026-01-21T07:10:53.189068,purchase
150,13,4,2026-01-21T07:10:53.189068,purchase
150,6,2,2026-01-21T07:10:53.189068,click
150,12,1,2026-01-21T07:10:53.189068,click
150,5,2,2026-01-21T07:10:53.190068,purchase
150,3,2,2026-01-21T07:10:53.190068,purchase
150,8,3,2026-01-21T07:10:53.190068,add_to_cart
150,18,4,2026-01-21T07:10:53.191066,add_to_cart
