user_id,item_id,rating,timestamp
451,11,2,2026-01-21T06:25:04.169926
451,3,4,2026-01-21T06:25:04.169926
451,1,4,2026-01-21T06:25:04.169926
451,13,1,2026-01-21T06:25:04.169926
451,12,5,2026-01-21T06:25:04.169926
451,11,2,2026-01-21T06:25:04.171490
451,1,3,2026-01-21T06:25:04.171490
451,1,2,2026-01-21T06:25:04.171490
451,4,3,2026-01-21T06:25:04.172438
451,18,3,2026-01-21T06:25:04.172438
452,12,5,2026-01-21T06:25:04.172438
452,19,1,2026-01-21T06:25:04.173440
452,14,3,2026-01-21T06:25:04.173440
452,13,3,2026-01-21T06:25:04.173440
452,18,1,2026-01-21T06:25:04.174438
452,11,2,2026-01-21T06:25:04.174438
452,13,2,2026-01-21T06:25:04.174438
452,11,5,2026-01-21T06:25:04.174438
452,6,3,2026-01-21T06:25:04.180015
452,11,3,2026-01-21T06:25:04.180015
453,9,4,2026-01-21T06:25:04.180015
453,7,4,2026-01-21T06:25:04.181637
453,7,3,2026-01-21T06:25:04.181637
453,12,3,2026-01-21T06:25:04.182535
453,16,5,2026-01-21T06:25:04.182535
453,12,2,2026-01-21T06:25:04.182535
453,18,4,2026-01-21T06:25:04.183536
453,1,3,2026-01-21T06:25:04.183536
453,19,5,2026-01-21T06:25:04.183536
453,13,3,2026-01-21T06:25:04.184534
454,10,2,2026-01-21T06:25:04.184534
454,2,5,2026-01-21T06:25:04.184534
454,1,3,2026-01-21T06:25:04.185535
454,18,2,2026-01-21T06:25:04.185535
454,3,2,2026-01-21T06:25:04.185535
454,9,4,2026-01-21T06:25:04.186534
454,11,2,2026-01-21T06:25:04.186534
454,1,4,2026-01-21T06:25:04.186534
454,10,2,2026-01-21T06:25:04.186534
454,6,1,2026-01-21T06:25:04.187534
455,16,4,2026-01-21T06:25:04.187534
455,18,5,2026-01-21T06:25:04.187534
455,10,1,2026-01-21T06:25:04.188535
455,14,1,2026-01-21T06:25:04.188535
455,1,5,2026-01-21T06:25:04.188535
455,2,3,2026-01-21T06:25:04.188535
455,19,3,2026-01-21T06:25:04.189536
455,2,1,2026-01-21T06:25:04.189536
455,5,5,2026-01-21T06:25:04.189536
455,15,1,2026-01-21T06:25:04.190533
