user_id,item_id,rating,timestamp,event_type
896,18,5,2026-01-21T07:14:40.703015,add_to_cart
896,9,4,2026-01-21T07:14:40.704635,add_to_cart
896,6,3,2026-01-21T07:14:40.704635,click
896,5,5,2026-01-21T07:14:40.704635,add_to_cart
896,2,3,2026-01-21T07:14:40.705532,purchase
896,4,2,2026-01-21T07:14:40.705532,click
896,15,1,2026-01-21T07:14:40.705532,add_to_cart
896,19,2,2026-01-21T07:14:40.706528,add_to_cart
896,15,5,2026-01-21T07:14:40.706528,click
896,17,2,2026-01-21T07:14:40.706528,add_to_cart
897,6,2,2026-01-21T07:14:40.707530,purchase
897,13,4,2026-01-21T07:14:40.707530,purchase
897,17,4,2026-01-21T07:14:40.707530,add_to_cart
897,2,1,2026-01-21T07:14:40.707530,click
897,14,1,2026-01-21T07:14:40.708530,add_to_cart
897,14,3,2026-01-21T07:14:40.708530,click
897,14,3,2026-01-21T07:14:40.708530,add_to_cart
897,1,3,2026-01-21T07:14:40.709528,add_to_cart
897,18,2,2026-01-21T07:14:40.709528,add_to_cart
897,11,4,2026-01-21T07:14:40.709528,click
898,20,4,2026-01-21T07:14:40.709528,add_to_cart
898,19,5,2026-01-21T07:14:40.710530,add_to_cart
898,5,3,2026-01-21T07:14:40.710530,click
898,16,4,2026-01-21T07:14:40.710530,click
898,18,4,2026-01-21T07:14:40.710530,purchase
898,6,3,2026-01-21T07:14:40.711529,add_to_cart
898,8,1,2026-01-21T07:14:40.711529,add_to_cart
898,17,1,2026-01-21T07:14:40.711529,click
898,16,5,2026-01-21T07:14:40.712531,add_to_cart
898,5,5,2026-01-21T07:14:40.712531,add_to_cart
899,16,3,2026-01-21T07:14:40.717627,purchase
899,6,1,2026-01-21T07:14:40.717627,purchase
899,17,1,2026-01-21T07:14:40.718629,purchase
899,9,3,2026-01-21T07:14:40.718629,purchase
899,2,5,2026-01-21T07:14:40.718629,purchase
899,12,2,2026-01-21T07:14:40.719632,purchase
899,7,5,2026-01-21T07:14:40.719632,purchase
899,10,2,2026-01-21T07:14:40.719632,click
899,3,4,2026-01-21T07:14:40.720629,add_to_cart
899,2,3,2026-01-21T07:14:40.720629,click
900,4,2,2026-01-21T07:14:40.720629,click
900,17,4,2026-01-21T07:14:40.721628,add_to_cart
900,19,3,2026-01-21T07:14:40.721628,add_to_cart
900,14,4,2026-01-21T07:14:40.721628,click
900,10,2,2026-01-21T07:14:40.722630,add_to_cart
900,8,1,2026-01-21T07:14:40.722630,purchase
900,5,2,2026-01-21T07:14:40.722630,click
900,1,2,2026-01-21T07:14:40.722630,click
900,17,3,2026-01-21T07:14:40.723628,add_to_cart
900,13,4,2026-01-21T07:14:40.723628,purchase
