user_id,item_id,event_type,timestamp
35,387,click,2026-01-20T09:35:08
870,278,click,2026-01-20T09:35:10
116,327,click,2026-01-20T09:35:11
396,35,add_to_cart,2026-01-20T09:35:13
110,402,purchase,2026-01-20T09:35:14
98,142,click,2026-01-20T09:35:16
939,340,click,2026-01-20T09:35:17
757,196,add_to_cart,2026-01-20T09:35:18
715,173,purchase,2026-01-20T09:35:20
66,98,add_to_cart,2026-01-20T09:35:21
250,113,purchase,2026-01-20T09:35:22
502,250,click,2026-01-20T09:35:23
641,294,purchase,2026-01-20T09:35:25
597,420,add_to_cart,2026-01-20T09:35:25
769,127,add_to_cart,2026-01-20T09:35:27
377,359,add_to_cart,2026-01-20T09:35:28
6,498,add_to_cart,2026-01-20T09:35:29
152,482,purchase,2026-01-20T09:35:30
889,336,click,2026-01-20T09:35:31
354,213,purchase,2026-01-20T09:35:32
91,448,add_to_cart,2026-01-20T09:35:34
555,158,purchase,2026-01-20T09:35:35
957,70,purchase,2026-01-20T09:35:36
103,148,purchase,2026-01-20T09:35:37
6,466,click,2026-01-20T09:35:38
776,468,add_to_cart,2026-01-20T09:35:40
706,48,purchase,2026-01-20T09:35:41
845,154,add_to_cart,2026-01-20T09:35:42
124,62,click,2026-01-20T09:35:44
581,403,add_to_cart,2026-01-20T09:35:44
538,10,click,2026-01-20T09:35:45
873,374,click,2026-01-20T09:35:46
19,89,purchase,2026-01-20T09:35:47
991,104,click,2026-01-20T09:35:49
673,90,click,2026-01-20T09:35:50
371,175,purchase,2026-01-20T09:35:51
666,420,add_to_cart,2026-01-20T09:35:52
900,1,add_to_cart,2026-01-20T09:35:53
943,133,purchase,2026-01-20T09:35:53
366,332,add_to_cart,2026-01-20T09:35:55
997,418,add_to_cart,2026-01-20T09:35:56
64,381,add_to_cart,2026-01-20T09:35:57
469,63,add_to_cart,2026-01-20T09:35:58
241,41,purchase,2026-01-20T09:35:59
999,396,purchase,2026-01-20T09:36:00
845,393,purchase,2026-01-20T09:36:02
466,335,add_to_cart,2026-01-20T09:36:03
129,443,click,2026-01-20T09:36:03
103,321,purchase,2026-01-20T09:36:05
934,96,add_to_cart,2026-01-20T09:36:06
