user_id,item_id,rating,timestamp,event_type
621,5,5,2026-01-21T07:14:30.158680,purchase
621,5,4,2026-01-21T07:14:30.158680,click
621,5,5,2026-01-21T07:14:30.158680,purchase
621,10,1,2026-01-21T07:14:30.159680,click
621,9,4,2026-01-21T07:14:30.160189,add_to_cart
621,17,4,2026-01-21T07:14:30.160189,purchase
621,9,2,2026-01-21T07:14:30.160695,click
621,17,2,2026-01-21T07:14:30.160695,click
621,8,3,2026-01-21T07:14:30.160695,click
621,9,3,2026-01-21T07:14:30.160695,click
622,18,3,2026-01-21T07:14:30.161701,click
622,11,4,2026-01-21T07:14:30.161701,click
622,2,5,2026-01-21T07:14:30.161701,add_to_cart
622,10,1,2026-01-21T07:14:30.161701,purchase
622,20,4,2026-01-21T07:14:30.162705,click
622,13,2,2026-01-21T07:14:30.162705,add_to_cart
622,1,5,2026-01-21T07:14:30.162705,purchase
622,19,5,2026-01-21T07:14:30.162705,add_to_cart
622,7,1,2026-01-21T07:14:30.163702,click
622,6,5,2026-01-21T07:14:30.163702,click
623,16,5,2026-01-21T07:14:30.163702,add_to_cart
623,8,1,2026-01-21T07:14:30.164701,purchase
623,13,2,2026-01-21T07:14:30.164701,purchase
623,18,3,2026-01-21T07:14:30.164701,click
623,17,1,2026-01-21T07:14:30.164701,click
623,17,3,2026-01-21T07:14:30.169699,purchase
623,7,3,2026-01-21T07:14:30.169699,purchase
623,1,2,2026-01-21T07:14:30.169699,add_to_cart
623,11,3,2026-01-21T07:14:30.171295,add_to_cart
623,10,4,2026-01-21T07:14:30.171295,click
624,1,4,2026-01-21T07:14:30.171295,add_to_cart
624,15,1,2026-01-21T07:14:30.172217,purchase
624,10,4,2026-01-21T07:14:30.172217,add_to_cart
624,16,1,2026-01-21T07:14:30.172217,add_to_cart
624,18,3,2026-01-21T07:14:30.173216,add_to_cart
624,11,2,2026-01-21T07:14:30.173216,purchase
624,13,4,2026-01-21T07:14:30.173216,add_to_cart
624,7,4,2026-01-21T07:14:30.174216,add_to_cart
624,3,5,2026-01-21T07:14:30.174216,add_to_cart
624,1,3,2026-01-21T07:14:30.174216,add_to_cart
625,11,4,2026-01-21T07:14:30.174216,purchase
625,5,2,2026-01-21T07:14:30.175217,add_to_cart
625,6,4,2026-01-21T07:14:30.175217,purchase
625,15,5,2026-01-21T07:14:30.175217,add_to_cart
625,15,4,2026-01-21T07:14:30.176215,add_to_cart
625,19,5,2026-01-21T07:14:30.176215,add_to_cart
625,4,1,2026-01-21T07:14:30.176215,add_to_cart
625,19,4,2026-01-21T07:14:30.176215,purchase
625,16,4,2026-01-21T07:14:30.177217,click
625,18,2,2026-01-21T07:14:30.177217,purchase
