user_id,item_id,rating,timestamp,event_type
866,14,5,2026-01-21T07:12:39.100414,add_to_cart
866,19,2,2026-01-21T07:12:39.100414,add_to_cart
866,15,4,2026-01-21T07:12:39.100414,add_to_cart
866,14,1,2026-01-21T07:12:39.101414,click
866,3,5,2026-01-21T07:12:39.101414,add_to_cart
866,18,5,2026-01-21T07:12:39.101414,add_to_cart
866,13,1,2026-01-21T07:12:39.101414,add_to_cart
866,7,2,2026-01-21T07:12:39.102416,purchase
866,11,3,2026-01-21T07:12:39.102416,click
866,19,1,2026-01-21T07:12:39.102416,purchase
867,18,5,2026-01-21T07:12:39.102416,purchase
867,1,1,2026-01-21T07:12:39.103416,click
867,1,5,2026-01-21T07:12:39.103416,click
867,14,4,2026-01-21T07:12:39.103416,add_to_cart
867,8,5,2026-01-21T07:12:39.104420,click
867,9,3,2026-01-21T07:12:39.104420,purchase
867,2,4,2026-01-21T07:12:39.104420,purchase
867,4,3,2026-01-21T07:12:39.105421,add_to_cart
867,4,2,2026-01-21T07:12:39.109657,click
867,10,4,2026-01-21T07:12:39.110585,click
868,19,2,2026-01-21T07:12:39.110585,click
868,10,2,2026-01-21T07:12:39.110585,click
868,5,3,2026-01-21T07:12:39.111588,add_to_cart
868,10,3,2026-01-21T07:12:39.111588,add_to_cart
868,8,1,2026-01-21T07:12:39.111588,click
868,20,5,2026-01-21T07:12:39.112586,purchase
868,17,3,2026-01-21T07:12:39.112586,purchase
868,8,5,2026-01-21T07:12:39.112586,click
868,17,4,2026-01-21T07:12:39.112586,purchase
868,18,5,2026-01-21T07:12:39.113587,add_to_cart
869,16,2,2026-01-21T07:12:39.113587,click
869,9,1,2026-01-21T07:12:39.113587,add_to_cart
869,15,4,2026-01-21T07:12:39.114584,add_to_cart
869,20,2,2026-01-21T07:12:39.114584,purchase
869,17,5,2026-01-21T07:12:39.114584,click
869,15,5,2026-01-21T07:12:39.114584,purchase
869,5,5,2026-01-21T07:12:39.115587,purchase
869,19,2,2026-01-21T07:12:39.115587,add_to_cart
869,5,4,2026-01-21T07:12:39.115587,purchase
869,11,3,2026-01-21T07:12:39.116586,click
870,11,2,2026-01-21T07:12:39.116586,purchase
870,9,3,2026-01-21T07:12:39.116586,click
870,6,3,2026-01-21T07:12:39.116586,purchase
870,18,1,2026-01-21T07:12:39.117584,click
870,5,5,2026-01-21T07:12:39.117584,add_to_cart
870,3,5,2026-01-21T07:12:39.117584,click
870,11,3,2026-01-21T07:12:39.117584,add_to_cart
870,8,1,2026-01-21T07:12:39.118584,click
870,20,3,2026-01-21T07:12:39.118584,add_to_cart
870,10,1,2026-01-21T07:12:39.118584,add_to_cart
