user_id,item_id,rating,timestamp
51,8,3,2026-01-21T06:24:53.100649
51,20,2,2026-01-21T06:24:53.100649
51,2,4,2026-01-21T06:24:53.100649
51,1,4,2026-01-21T06:24:53.100649
51,12,3,2026-01-21T06:24:53.101650
51,16,1,2026-01-21T06:24:53.101650
51,6,2,2026-01-21T06:24:53.101650
51,1,5,2026-01-21T06:24:53.102652
51,6,5,2026-01-21T06:24:53.102652
51,13,4,2026-01-21T06:24:53.102652
52,2,3,2026-01-21T06:24:53.108653
52,6,5,2026-01-21T06:24:53.109653
52,20,3,2026-01-21T06:24:53.110164
52,13,5,2026-01-21T06:24:53.110164
52,15,4,2026-01-21T06:24:53.110164
52,17,4,2026-01-21T06:24:53.110164
52,19,1,2026-01-21T06:24:53.111174
52,11,5,2026-01-21T06:24:53.111174
52,4,1,2026-01-21T06:24:53.111174
52,20,2,2026-01-21T06:24:53.112173
53,18,2,2026-01-21T06:24:53.112173
53,3,1,2026-01-21T06:24:53.112173
53,10,1,2026-01-21T06:24:53.113174
53,13,1,2026-01-21T06:24:53.113174
53,6,1,2026-01-21T06:24:53.113174
53,3,4,2026-01-21T06:24:53.114174
53,2,5,2026-01-21T06:24:53.114174
53,4,4,2026-01-21T06:24:53.114174
53,9,1,2026-01-21T06:24:53.114174
53,6,2,2026-01-21T06:24:53.114174
54,7,2,2026-01-21T06:24:53.115681
54,14,2,2026-01-21T06:24:53.115681
54,17,2,2026-01-21T06:24:53.115681
54,13,1,2026-01-21T06:24:53.115681
54,18,4,2026-01-21T06:24:53.116690
54,9,5,2026-01-21T06:24:53.116690
54,15,5,2026-01-21T06:24:53.116690
54,9,3,2026-01-21T06:24:53.116690
54,15,5,2026-01-21T06:24:53.116690
54,14,4,2026-01-21T06:24:53.118198
55,6,5,2026-01-21T06:24:53.118198
55,13,5,2026-01-21T06:24:53.118198
55,7,1,2026-01-21T06:24:53.118198
55,7,4,2026-01-21T06:24:53.124033
55,18,5,2026-01-21T06:24:53.124033
55,1,1,2026-01-21T06:24:53.124033
55,5,4,2026-01-21T06:24:53.125031
55,10,3,2026-01-21T06:24:53.125031
55,20,5,2026-01-21T06:24:53.125031
55,13,4,2026-01-21T06:24:53.126031
