user_id,item_id,rating,timestamp,event_type
591,7,5,2026-01-21T07:13:33.501694,add_to_cart
591,13,4,2026-01-21T07:13:33.501694,click
591,18,5,2026-01-21T07:13:33.503198,purchase
591,4,1,2026-01-21T07:13:33.503198,add_to_cart
591,18,4,2026-01-21T07:13:33.503198,purchase
591,14,2,2026-01-21T07:13:33.503198,purchase
591,18,2,2026-01-21T07:13:33.504203,purchase
591,3,1,2026-01-21T07:13:33.504203,add_to_cart
591,3,2,2026-01-21T07:13:33.504203,purchase
591,16,5,2026-01-21T07:13:33.504203,add_to_cart
592,11,5,2026-01-21T07:13:33.505205,add_to_cart
592,11,1,2026-01-21T07:13:33.505205,click
592,13,1,2026-01-21T07:13:33.505205,click
592,11,2,2026-01-21T07:13:33.505205,click
592,4,4,2026-01-21T07:13:33.506205,purchase
592,2,5,2026-01-21T07:13:33.506205,purchase
592,3,2,2026-01-21T07:13:33.506205,purchase
592,2,4,2026-01-21T07:13:33.506205,click
592,8,1,2026-01-21T07:13:33.507204,add_to_cart
592,5,3,2026-01-21T07:13:33.511287,click
593,20,4,2026-01-21T07:13:33.512287,click
593,14,2,2026-01-21T07:13:33.512287,purchase
593,7,2,2026-01-21T07:13:33.513290,click
593,9,3,2026-01-21T07:13:33.513290,purchase
593,20,2,2026-01-21T07:13:33.513290,click
593,11,1,2026-01-21T07:13:33.513290,click
593,13,3,2026-01-21T07:13:33.514288,click
593,6,2,2026-01-21T07:13:33.514288,add_to_cart
593,10,5,2026-01-21T07:13:33.514288,click
593,16,4,2026-01-21T07:13:33.514288,add_to_cart
594,6,1,2026-01-21T07:13:33.515290,purchase
594,17,2,2026-01-21T07:13:33.515290,add_to_cart
594,2,2,2026-01-21T07:13:33.515290,purchase
594,19,3,2026-01-21T07:13:33.516292,click
594,11,3,2026-01-21T07:13:33.516292,purchase
594,11,2,2026-01-21T07:13:33.516292,purchase
594,13,3,2026-01-21T07:13:33.517291,click
594,20,4,2026-01-21T07:13:33.517291,add_to_cart
594,11,3,2026-01-21T07:13:33.517291,purchase
594,5,4,2026-01-21T07:13:33.518289,click
595,7,4,2026-01-21T07:13:33.518289,click
595,3,1,2026-01-21T07:13:33.518289,purchase
595,14,5,2026-01-21T07:13:33.518289,add_to_cart
595,4,4,2026-01-21T07:13:33.519288,add_to_cart
595,11,2,2026-01-21T07:13:33.519288,add_to_cart
595,11,2,2026-01-21T07:13:33.519288,purchase
595,1,2,2026-01-21T07:13:33.520312,click
595,3,3,2026-01-21T07:13:33.520312,add_to_cart
595,3,2,2026-01-21T07:13:33.520312,click
595,10,5,2026-01-21T07:13:33.521313,add_to_cart
