user_id,item_id,rating,timestamp,event_type
416,7,1,2026-01-21T07:15:06.635868,click
416,17,5,2026-01-21T07:15:06.635868,purchase
416,5,1,2026-01-21T07:15:06.635868,click
416,10,3,2026-01-21T07:15:06.636870,click
416,11,5,2026-01-21T07:15:06.636870,click
416,2,2,2026-01-21T07:15:06.636870,add_to_cart
416,1,5,2026-01-21T07:15:06.637871,purchase
416,15,4,2026-01-21T07:15:06.637871,purchase
416,11,2,2026-01-21T07:15:06.637871,purchase
416,19,3,2026-01-21T07:15:06.638870,purchase
417,5,1,2026-01-21T07:15:06.638870,add_to_cart
417,17,2,2026-01-21T07:15:06.638870,purchase
417,6,3,2026-01-21T07:15:06.638870,click
417,5,1,2026-01-21T07:15:06.638870,purchase
417,4,2,2026-01-21T07:15:06.644943,purchase
417,4,3,2026-01-21T07:15:06.644943,add_to_cart
417,9,3,2026-01-21T07:15:06.645943,add_to_cart
417,8,4,2026-01-21T07:15:06.645943,add_to_cart
417,3,5,2026-01-21T07:15:06.645943,purchase
417,18,1,2026-01-21T07:15:06.646943,add_to_cart
418,11,3,2026-01-21T07:15:06.646943,purchase
418,5,1,2026-01-21T07:15:06.646943,add_to_cart
418,17,3,2026-01-21T07:15:06.647943,purchase
418,8,5,2026-01-21T07:15:06.647943,add_to_cart
418,5,4,2026-01-21T07:15:06.647943,purchase
418,8,2,2026-01-21T07:15:06.647943,click
418,15,3,2026-01-21T07:15:06.647943,purchase
418,10,4,2026-01-21T07:15:06.647943,add_to_cart
418,15,3,2026-01-21T07:15:06.649500,click
418,14,5,2026-01-21T07:15:06.649500,add_to_cart
419,9,1,2026-01-21T07:15:06.649500,click
419,7,4,2026-01-21T07:15:06.650504,purchase
419,11,2,2026-01-21T07:15:06.650576,click
419,5,2,2026-01-21T07:15:06.650576,purchase
419,17,1,2026-01-21T07:15:06.650576,click
419,6,2,2026-01-21T07:15:06.651508,click
419,3,2,2026-01-21T07:15:06.651508,purchase
419,19,3,2026-01-21T07:15:06.651508,click
419,8,4,2026-01-21T07:15:06.652509,add_to_cart
419,12,4,2026-01-21T07:15:06.652509,click
420,19,2,2026-01-21T07:15:06.652509,click
420,5,5,2026-01-21T07:15:06.652509,click
420,6,1,2026-01-21T07:15:06.653508,purchase
420,14,3,2026-01-21T07:15:06.653508,add_to_cart
420,2,4,2026-01-21T07:15:06.653508,click
420,11,1,2026-01-21T07:15:06.653508,purchase
420,18,5,2026-01-21T07:15:06.654509,click
420,16,5,2026-01-21T07:15:06.654509,purchase
420,12,3,2026-01-21T07:15:06.654509,purchase
420,3,2,2026-01-21T07:15:06.654509,add_to_cart
