user_id,item_id,rating,timestamp,event_type
711,19,1,2026-01-21T07:15:54.895895,click
711,17,3,2026-01-21T07:15:54.896891,purchase
711,9,3,2026-01-21T07:15:54.896891,click
711,3,2,2026-01-21T07:15:54.896891,purchase
711,18,1,2026-01-21T07:15:54.896891,purchase
711,16,2,2026-01-21T07:15:54.896891,click
711,5,2,2026-01-21T07:15:54.896891,add_to_cart
711,13,5,2026-01-21T07:15:54.898398,add_to_cart
711,11,5,2026-01-21T07:15:54.898398,add_to_cart
711,15,4,2026-01-21T07:15:54.898398,purchase
712,4,2,2026-01-21T07:15:54.899403,click
712,3,2,2026-01-21T07:15:54.899403,purchase
712,12,1,2026-01-21T07:15:54.899403,click
712,5,3,2026-01-21T07:15:54.900404,purchase
712,4,5,2026-01-21T07:15:54.900404,click
712,17,4,2026-01-21T07:15:54.900404,add_to_cart
712,9,3,2026-01-21T07:15:54.901406,click
712,15,3,2026-01-21T07:15:54.901406,add_to_cart
712,5,4,2026-01-21T07:15:54.901406,click
712,10,2,2026-01-21T07:15:54.901406,purchase
713,7,3,2026-01-21T07:15:54.901406,click
713,15,3,2026-01-21T07:15:54.902681,add_to_cart
713,18,4,2026-01-21T07:15:54.902681,add_to_cart
713,8,2,2026-01-21T07:15:54.902681,add_to_cart
713,13,1,2026-01-21T07:15:54.903676,click
713,7,1,2026-01-21T07:15:54.903676,add_to_cart
713,13,4,2026-01-21T07:15:54.903676,add_to_cart
713,11,1,2026-01-21T07:15:54.904676,click
713,6,4,2026-01-21T07:15:54.904676,add_to_cart
713,3,1,2026-01-21T07:15:54.910720,add_to_cart
714,15,5,2026-01-21T07:15:54.910720,click
714,17,2,2026-01-21T07:15:54.911719,add_to_cart
714,20,3,2026-01-21T07:15:54.911719,purchase
714,6,2,2026-01-21T07:15:54.911719,click
714,11,4,2026-01-21T07:15:54.912723,add_to_cart
714,9,4,2026-01-21T07:15:54.912723,click
714,18,3,2026-01-21T07:15:54.912723,purchase
714,16,2,2026-01-21T07:15:54.913718,click
714,1,5,2026-01-21T07:15:54.913718,purchase
714,9,1,2026-01-21T07:15:54.913718,add_to_cart
715,7,2,2026-01-21T07:15:54.913718,click
715,2,2,2026-01-21T07:15:54.914720,purchase
715,17,3,2026-01-21T07:15:54.914720,add_to_cart
715,4,5,2026-01-21T07:15:54.914720,add_to_cart
715,17,2,2026-01-21T07:15:54.914720,purchase
715,5,2,2026-01-21T07:15:54.915722,click
715,2,1,2026-01-21T07:15:54.915722,click
715,8,5,2026-01-21T07:15:54.915722,click
715,18,5,2026-01-21T07:15:54.916722,purchase
715,14,5,2026-01-21T07:15:54.916722,purchase
