user_id,item_id,rating,timestamp
216,12,5,2026-01-21T06:24:53.818484
216,8,1,2026-01-21T06:24:53.819483
216,15,4,2026-01-21T06:24:53.819483
216,9,2,2026-01-21T06:24:53.819483
216,19,3,2026-01-21T06:24:53.819483
216,9,4,2026-01-21T06:24:53.820483
216,18,1,2026-01-21T06:24:53.820483
216,5,5,2026-01-21T06:24:53.820483
216,8,4,2026-01-21T06:24:53.821484
216,12,4,2026-01-21T06:24:53.821484
217,10,2,2026-01-21T06:24:53.821484
217,5,1,2026-01-21T06:24:53.822485
217,10,5,2026-01-21T06:24:53.822485
217,8,4,2026-01-21T06:24:53.822485
217,9,1,2026-01-21T06:24:53.822485
217,15,3,2026-01-21T06:24:53.823485
217,15,5,2026-01-21T06:24:53.823485
217,9,4,2026-01-21T06:24:53.823485
217,3,3,2026-01-21T06:24:53.824484
217,7,2,2026-01-21T06:24:53.824484
218,12,5,2026-01-21T06:24:53.824484
218,6,5,2026-01-21T06:24:53.824484
218,13,5,2026-01-21T06:24:53.824484
218,5,3,2026-01-21T06:24:53.832548
218,11,2,2026-01-21T06:24:53.833551
218,19,3,2026-01-21T06:24:53.833551
218,17,2,2026-01-21T06:24:53.834551
218,3,2,2026-01-21T06:24:53.834551
218,18,2,2026-01-21T06:24:53.834551
218,2,5,2026-01-21T06:24:53.834551
219,14,5,2026-01-21T06:24:53.835550
219,15,1,2026-01-21T06:24:53.835550
219,6,2,2026-01-21T06:24:53.835550
219,15,2,2026-01-21T06:24:53.836550
219,19,1,2026-01-21T06:24:53.837061
219,10,1,2026-01-21T06:24:53.837061
219,7,3,2026-01-21T06:24:53.837061
219,18,4,2026-01-21T06:24:53.837061
219,12,4,2026-01-21T06:24:53.838070
219,5,1,2026-01-21T06:24:53.838070
220,14,5,2026-01-21T06:24:53.838070
220,10,4,2026-01-21T06:24:53.839070
220,11,4,2026-01-21T06:24:53.839070
220,19,1,2026-01-21T06:24:53.839070
220,3,3,2026-01-21T06:24:53.839070
220,14,2,2026-01-21T06:24:53.840070
220,16,3,2026-01-21T06:24:53.840070
220,5,2,2026-01-21T06:24:53.840070
220,11,1,2026-01-21T06:24:53.841070
220,9,3,2026-01-21T06:24:53.841070
