user_id,item_id,event_type,timestamp
706,133,purchase,2026-01-12T22:45:55
525,498,click,2026-01-12T22:45:56
73,336,click,2026-01-12T22:45:58
179,33,purchase,2026-01-12T22:45:59
651,451,purchase,2026-01-12T22:46:00
183,224,add_to_cart,2026-01-12T22:46:01
827,62,add_to_cart,2026-01-12T22:46:02
542,324,add_to_cart,2026-01-12T22:46:03
676,152,purchase,2026-01-12T22:46:05
9,113,purchase,2026-01-12T22:46:06
700,404,purchase,2026-01-12T22:46:07
336,114,add_to_cart,2026-01-12T22:46:08
180,19,add_to_cart,2026-01-12T22:46:09
25,19,add_to_cart,2026-01-12T22:46:10
167,346,add_to_cart,2026-01-12T22:46:12
186,170,purchase,2026-01-12T22:46:13
212,33,click,2026-01-12T22:46:15
481,407,add_to_cart,2026-01-12T22:46:16
812,36,add_to_cart,2026-01-12T22:46:17
134,261,purchase,2026-01-12T22:46:18
204,46,click,2026-01-12T22:46:20
953,326,purchase,2026-01-12T22:46:20
906,348,purchase,2026-01-12T22:46:21
151,348,click,2026-01-12T22:46:23
869,227,add_to_cart,2026-01-12T22:46:25
436,26,click,2026-01-12T22:46:26
782,28,purchase,2026-01-12T22:46:27
359,398,click,2026-01-12T22:46:28
864,161,purchase,2026-01-12T22:46:29
246,139,purchase,2026-01-12T22:46:31
4,401,add_to_cart,2026-01-12T22:46:32
790,167,add_to_cart,2026-01-12T22:46:32
798,115,click,2026-01-12T22:46:33
705,19,click,2026-01-12T22:46:35
869,372,add_to_cart,2026-01-12T22:46:36
266,385,purchase,2026-01-12T22:46:37
221,487,purchase,2026-01-12T22:46:38
80,1,click,2026-01-12T22:46:40
189,402,purchase,2026-01-12T22:46:42
153,356,purchase,2026-01-12T22:46:43
876,45,purchase,2026-01-12T22:46:44
410,124,click,2026-01-12T22:46:46
446,130,add_to_cart,2026-01-12T22:46:46
791,412,purchase,2026-01-12T22:46:48
601,78,click,2026-01-12T22:46:49
801,255,purchase,2026-01-12T22:46:50
456,200,click,2026-01-12T22:46:51
98,254,purchase,2026-01-12T22:46:52
863,436,add_to_cart,2026-01-12T22:46:54
479,99,purchase,2026-01-12T22:46:54
