user_id,item_id,event_type,timestamp
87,387,click,2026-01-12T22:37:44
867,25,click,2026-01-12T22:37:44
729,78,click,2026-01-12T22:37:46
387,494,purchase,2026-01-12T22:37:47
805,355,add_to_cart,2026-01-12T22:37:48
51,421,purchase,2026-01-12T22:37:50
958,451,purchase,2026-01-12T22:37:52
396,446,add_to_cart,2026-01-12T22:37:53
942,94,add_to_cart,2026-01-12T22:37:55
756,176,purchase,2026-01-12T22:37:56
111,442,click,2026-01-12T22:37:56
607,106,add_to_cart,2026-01-12T22:37:57
614,449,add_to_cart,2026-01-12T22:37:59
104,338,click,2026-01-12T22:38:01
163,158,add_to_cart,2026-01-12T22:38:03
437,141,purchase,2026-01-12T22:38:03
683,223,click,2026-01-12T22:38:04
694,366,add_to_cart,2026-01-12T22:38:06
962,412,add_to_cart,2026-01-12T22:38:07
100,358,purchase,2026-01-12T22:38:08
773,356,purchase,2026-01-12T22:38:09
697,466,click,2026-01-12T22:38:09
45,22,add_to_cart,2026-01-12T22:38:10
591,474,purchase,2026-01-12T22:38:11
360,78,purchase,2026-01-12T22:38:13
953,352,purchase,2026-01-12T22:38:13
829,181,click,2026-01-12T22:38:14
311,376,add_to_cart,2026-01-12T22:38:15
71,247,click,2026-01-12T22:38:17
611,487,add_to_cart,2026-01-12T22:38:18
74,37,click,2026-01-12T22:38:20
506,172,purchase,2026-01-12T22:38:22
807,259,add_to_cart,2026-01-12T22:38:22
941,38,click,2026-01-12T22:38:24
237,192,add_to_cart,2026-01-12T22:38:25
694,264,purchase,2026-01-12T22:38:27
937,457,click,2026-01-12T22:38:28
996,145,click,2026-01-12T22:38:29
166,134,click,2026-01-12T22:38:29
361,464,purchase,2026-01-12T22:38:31
272,316,add_to_cart,2026-01-12T22:38:32
176,264,purchase,2026-01-12T22:38:34
445,287,purchase,2026-01-12T22:38:35
279,424,purchase,2026-01-12T22:38:35
326,103,add_to_cart,2026-01-12T22:38:37
224,480,add_to_cart,2026-01-12T22:38:38
571,433,add_to_cart,2026-01-12T22:38:39
606,165,click,2026-01-12T22:38:40
172,100,click,2026-01-12T22:38:42
877,205,purchase,2026-01-12T22:38:43
