user_id,item_id,event_type,timestamp
747,8,add_to_cart,2026-01-12T22:51:03
582,496,add_to_cart,2026-01-12T22:51:04
864,359,click,2026-01-12T22:51:05
771,368,purchase,2026-01-12T22:51:06
915,72,click,2026-01-12T22:51:08
395,234,click,2026-01-12T22:51:09
664,52,add_to_cart,2026-01-12T22:51:10
984,347,add_to_cart,2026-01-12T22:51:12
961,134,click,2026-01-12T22:51:13
525,65,add_to_cart,2026-01-12T22:51:15
791,61,purchase,2026-01-12T22:51:16
211,378,purchase,2026-01-12T22:51:17
535,123,click,2026-01-12T22:51:19
656,37,click,2026-01-12T22:51:20
106,376,purchase,2026-01-12T22:51:21
983,305,add_to_cart,2026-01-12T22:51:23
955,31,click,2026-01-12T22:51:24
344,190,purchase,2026-01-12T22:51:24
48,256,click,2026-01-12T22:51:26
665,42,purchase,2026-01-12T22:51:27
2,300,click,2026-01-12T22:51:27
265,430,click,2026-01-12T22:51:29
506,151,purchase,2026-01-12T22:51:31
31,125,click,2026-01-12T22:51:33
775,401,add_to_cart,2026-01-12T22:51:34
281,25,click,2026-01-12T22:51:36
874,414,purchase,2026-01-12T22:51:37
772,122,click,2026-01-12T22:51:38
119,328,purchase,2026-01-12T22:51:40
913,139,click,2026-01-12T22:51:41
384,289,click,2026-01-12T22:51:42
139,74,purchase,2026-01-12T22:51:44
76,312,purchase,2026-01-12T22:51:46
409,15,add_to_cart,2026-01-12T22:51:46
190,75,purchase,2026-01-12T22:51:48
785,205,purchase,2026-01-12T22:51:49
607,397,purchase,2026-01-12T22:51:51
731,253,purchase,2026-01-12T22:51:52
524,457,click,2026-01-12T22:51:54
689,268,click,2026-01-12T22:51:55
506,368,add_to_cart,2026-01-12T22:51:57
102,301,purchase,2026-01-12T22:51:58
94,346,add_to_cart,2026-01-12T22:51:59
965,9,purchase,2026-01-12T22:52:00
818,450,click,2026-01-12T22:52:01
152,368,purchase,2026-01-12T22:52:03
456,488,add_to_cart,2026-01-12T22:52:04
614,15,click,2026-01-12T22:52:05
410,432,click,2026-01-12T22:52:07
657,398,add_to_cart,2026-01-12T22:52:09
