user_id,item_id,event_type,timestamp
324,108,purchase,2026-01-20T07:09:38
573,279,purchase,2026-01-20T07:09:39
746,286,purchase,2026-01-20T07:09:40
336,21,click,2026-01-20T07:09:41
20,404,purchase,2026-01-20T07:09:43
287,276,click,2026-01-20T07:09:44
964,432,click,2026-01-20T07:09:45
127,127,add_to_cart,2026-01-20T07:09:45
767,358,purchase,2026-01-20T07:09:47
112,34,click,2026-01-20T07:09:49
730,60,add_to_cart,2026-01-20T07:09:50
458,385,click,2026-01-20T07:09:51
829,382,click,2026-01-20T07:09:52
528,8,purchase,2026-01-20T07:09:54
663,104,purchase,2026-01-20T07:09:55
645,395,purchase,2026-01-20T07:09:56
555,134,add_to_cart,2026-01-20T07:09:58
392,380,add_to_cart,2026-01-20T07:10:00
302,408,add_to_cart,2026-01-20T07:10:02
979,464,add_to_cart,2026-01-20T07:10:03
963,245,click,2026-01-20T07:10:05
478,413,add_to_cart,2026-01-20T07:10:05
75,142,purchase,2026-01-20T07:10:06
271,412,purchase,2026-01-20T07:10:08
635,149,purchase,2026-01-20T07:10:09
26,166,add_to_cart,2026-01-20T07:10:09
651,327,click,2026-01-20T07:10:11
518,78,click,2026-01-20T07:10:13
536,477,click,2026-01-20T07:10:14
155,169,purchase,2026-01-20T07:10:15
750,10,add_to_cart,2026-01-20T07:10:16
893,226,purchase,2026-01-20T07:10:17
930,487,click,2026-01-20T07:10:17
87,373,purchase,2026-01-20T07:10:18
500,82,add_to_cart,2026-01-20T07:10:20
892,81,click,2026-01-20T07:10:21
561,473,click,2026-01-20T07:10:21
931,401,purchase,2026-01-20T07:10:23
296,424,add_to_cart,2026-01-20T07:10:24
131,453,click,2026-01-20T07:10:25
205,423,click,2026-01-20T07:10:27
399,82,click,2026-01-20T07:10:28
161,152,purchase,2026-01-20T07:10:29
563,16,click,2026-01-20T07:10:31
813,421,click,2026-01-20T07:10:32
880,469,purchase,2026-01-20T07:10:33
898,429,add_to_cart,2026-01-20T07:10:35
226,310,click,2026-01-20T07:10:35
129,21,add_to_cart,2026-01-20T07:10:36
103,424,purchase,2026-01-20T07:10:38
