user_id,item_id,event_type,timestamp
489,12,add_to_cart,2026-01-20T06:39:24
252,341,add_to_cart,2026-01-20T06:39:26
965,416,add_to_cart,2026-01-20T06:39:27
305,98,purchase,2026-01-20T06:39:28
593,179,purchase,2026-01-20T06:39:29
357,471,purchase,2026-01-20T06:39:31
654,264,purchase,2026-01-20T06:39:32
446,28,purchase,2026-01-20T06:39:33
879,366,add_to_cart,2026-01-20T06:39:34
572,188,add_to_cart,2026-01-20T06:39:35
184,402,purchase,2026-01-20T06:39:36
420,414,purchase,2026-01-20T06:39:38
691,200,click,2026-01-20T06:39:38
572,264,click,2026-01-20T06:39:39
397,97,click,2026-01-20T06:39:40
996,232,purchase,2026-01-20T06:39:41
220,122,click,2026-01-20T06:39:42
176,205,click,2026-01-20T06:39:43
453,310,click,2026-01-20T06:39:44
942,342,purchase,2026-01-20T06:39:46
843,440,add_to_cart,2026-01-20T06:39:47
258,466,purchase,2026-01-20T06:39:49
745,275,add_to_cart,2026-01-20T06:39:50
635,441,click,2026-01-20T06:39:52
391,202,purchase,2026-01-20T06:39:53
157,385,add_to_cart,2026-01-20T06:39:55
428,496,purchase,2026-01-20T06:39:55
684,390,purchase,2026-01-20T06:39:57
719,8,purchase,2026-01-20T06:39:58
276,457,purchase,2026-01-20T06:39:59
330,183,add_to_cart,2026-01-20T06:40:00
423,71,purchase,2026-01-20T06:40:02
699,35,purchase,2026-01-20T06:40:03
323,438,click,2026-01-20T06:40:05
902,54,purchase,2026-01-20T06:40:07
713,477,click,2026-01-20T06:40:08
141,223,add_to_cart,2026-01-20T06:40:09
334,405,purchase,2026-01-20T06:40:11
813,65,click,2026-01-20T06:40:12
699,263,click,2026-01-20T06:40:13
896,147,click,2026-01-20T06:40:14
452,489,purchase,2026-01-20T06:40:16
485,285,purchase,2026-01-20T06:40:17
326,199,click,2026-01-20T06:40:18
40,17,click,2026-01-20T06:40:20
74,306,click,2026-01-20T06:40:21
612,472,click,2026-01-20T06:40:23
422,386,click,2026-01-20T06:40:23
471,186,purchase,2026-01-20T06:40:25
5,235,add_to_cart,2026-01-20T06:40:27
