user_id,item_id,event_type,timestamp
421,402,purchase,2026-01-20T07:03:32
288,439,add_to_cart,2026-01-20T07:03:34
552,367,click,2026-01-20T07:03:35
466,292,click,2026-01-20T07:03:37
394,270,purchase,2026-01-20T07:03:37
424,1,add_to_cart,2026-01-20T07:03:39
255,151,add_to_cart,2026-01-20T07:03:40
739,188,click,2026-01-20T07:03:42
567,172,purchase,2026-01-20T07:03:42
130,245,click,2026-01-20T07:03:44
522,418,add_to_cart,2026-01-20T07:03:45
308,266,click,2026-01-20T07:03:46
248,287,click,2026-01-20T07:03:47
468,466,purchase,2026-01-20T07:03:49
38,220,purchase,2026-01-20T07:03:50
724,249,click,2026-01-20T07:03:52
815,216,click,2026-01-20T07:03:52
356,142,add_to_cart,2026-01-20T07:03:53
949,146,purchase,2026-01-20T07:03:54
806,71,purchase,2026-01-20T07:03:55
231,465,purchase,2026-01-20T07:03:56
572,30,click,2026-01-20T07:03:57
155,320,purchase,2026-01-20T07:03:58
958,300,add_to_cart,2026-01-20T07:04:00
879,241,click,2026-01-20T07:04:01
792,484,click,2026-01-20T07:04:03
941,370,click,2026-01-20T07:04:04
233,125,click,2026-01-20T07:04:05
404,192,click,2026-01-20T07:04:06
167,148,add_to_cart,2026-01-20T07:04:08
678,194,click,2026-01-20T07:04:10
509,264,purchase,2026-01-20T07:04:10
815,373,add_to_cart,2026-01-20T07:04:11
966,432,add_to_cart,2026-01-20T07:04:13
964,441,purchase,2026-01-20T07:04:14
126,281,add_to_cart,2026-01-20T07:04:15
582,67,click,2026-01-20T07:04:16
424,255,purchase,2026-01-20T07:04:18
773,231,add_to_cart,2026-01-20T07:04:19
303,307,add_to_cart,2026-01-20T07:04:21
142,38,click,2026-01-20T07:04:21
586,351,purchase,2026-01-20T07:04:23
916,428,purchase,2026-01-20T07:04:24
902,376,purchase,2026-01-20T07:04:26
534,365,purchase,2026-01-20T07:04:27
882,82,click,2026-01-20T07:04:27
75,466,purchase,2026-01-20T07:04:28
41,374,click,2026-01-20T07:04:30
649,109,click,2026-01-20T07:04:31
260,417,click,2026-01-20T07:04:33
