user_id,item_id,event_type,timestamp
145,145,purchase,2026-01-19T08:13:08
990,410,add_to_cart,2026-01-19T08:13:10
375,437,purchase,2026-01-19T08:13:11
758,239,purchase,2026-01-19T08:13:12
766,382,purchase,2026-01-19T08:13:14
383,270,add_to_cart,2026-01-19T08:13:14
499,2,click,2026-01-19T08:13:16
831,56,click,2026-01-19T08:13:17
762,384,purchase,2026-01-19T08:13:18
457,146,purchase,2026-01-19T08:13:19
558,93,click,2026-01-19T08:13:20
163,478,click,2026-01-19T08:13:22
93,217,add_to_cart,2026-01-19T08:13:22
531,467,add_to_cart,2026-01-19T08:13:24
452,471,click,2026-01-19T08:13:26
481,64,purchase,2026-01-19T08:13:28
118,227,purchase,2026-01-19T08:13:29
786,130,purchase,2026-01-19T08:13:31
840,496,add_to_cart,2026-01-19T08:13:32
863,288,add_to_cart,2026-01-19T08:13:34
687,482,click,2026-01-19T08:13:35
394,254,add_to_cart,2026-01-19T08:13:36
745,229,add_to_cart,2026-01-19T08:13:37
385,18,purchase,2026-01-19T08:13:38
764,126,add_to_cart,2026-01-19T08:13:39
650,441,click,2026-01-19T08:13:41
608,166,purchase,2026-01-19T08:13:43
209,459,purchase,2026-01-19T08:13:44
877,266,purchase,2026-01-19T08:13:45
687,375,click,2026-01-19T08:13:46
899,251,add_to_cart,2026-01-19T08:13:47
207,224,add_to_cart,2026-01-19T08:13:49
676,138,purchase,2026-01-19T08:13:51
81,251,click,2026-01-19T08:13:52
563,408,click,2026-01-19T08:13:54
791,314,click,2026-01-19T08:13:55
212,21,purchase,2026-01-19T08:13:57
183,476,purchase,2026-01-19T08:13:58
333,67,add_to_cart,2026-01-19T08:14:00
131,479,click,2026-01-19T08:14:01
418,134,purchase,2026-01-19T08:14:02
167,483,add_to_cart,2026-01-19T08:14:03
586,293,purchase,2026-01-19T08:14:04
402,110,click,2026-01-19T08:14:05
965,400,click,2026-01-19T08:14:07
500,325,click,2026-01-19T08:14:08
286,62,add_to_cart,2026-01-19T08:14:09
1000,260,add_to_cart,2026-01-19T08:14:11
595,428,purchase,2026-01-19T08:14:12
914,40,purchase,2026-01-19T08:14:14
