user_id,item_id,event_type,timestamp
655,80,add_to_cart,2026-01-19T08:29:37
30,54,purchase,2026-01-19T08:29:39
112,97,add_to_cart,2026-01-19T08:29:40
551,441,purchase,2026-01-19T08:29:41
135,405,click,2026-01-19T08:29:42
367,384,purchase,2026-01-19T08:29:43
252,441,click,2026-01-19T08:29:44
534,390,purchase,2026-01-19T08:29:46
719,312,add_to_cart,2026-01-19T08:29:47
999,371,click,2026-01-19T08:29:48
475,202,click,2026-01-19T08:29:49
145,269,click,2026-01-19T08:29:50
804,3,purchase,2026-01-19T08:29:52
708,8,add_to_cart,2026-01-19T08:29:53
3,24,add_to_cart,2026-01-19T08:29:54
362,4,purchase,2026-01-19T08:29:56
734,384,purchase,2026-01-19T08:29:57
43,455,add_to_cart,2026-01-19T08:29:58
118,468,click,2026-01-19T08:29:59
927,9,click,2026-01-19T08:29:59
265,285,click,2026-01-19T08:30:00
923,376,click,2026-01-19T08:30:02
702,430,click,2026-01-19T08:30:03
354,66,purchase,2026-01-19T08:30:03
223,214,click,2026-01-19T08:30:04
128,78,click,2026-01-19T08:30:06
44,214,add_to_cart,2026-01-19T08:30:07
257,248,click,2026-01-19T08:30:08
336,4,click,2026-01-19T08:30:09
796,317,click,2026-01-19T08:30:11
245,151,purchase,2026-01-19T08:30:12
395,494,purchase,2026-01-19T08:30:13
316,112,purchase,2026-01-19T08:30:15
228,374,purchase,2026-01-19T08:30:16
686,212,purchase,2026-01-19T08:30:18
351,14,purchase,2026-01-19T08:30:19
486,281,add_to_cart,2026-01-19T08:30:20
505,491,purchase,2026-01-19T08:30:21
385,464,click,2026-01-19T08:30:23
585,73,click,2026-01-19T08:30:25
43,144,add_to_cart,2026-01-19T08:30:26
636,27,purchase,2026-01-19T08:30:28
595,260,click,2026-01-19T08:30:29
719,120,click,2026-01-19T08:30:30
80,344,add_to_cart,2026-01-19T08:30:32
104,200,purchase,2026-01-19T08:30:34
305,159,purchase,2026-01-19T08:30:35
470,68,add_to_cart,2026-01-19T08:30:36
486,219,purchase,2026-01-19T08:30:38
77,413,click,2026-01-19T08:30:39
