user_id,item_id,event_type,timestamp
319,210,purchase,2026-01-19T08:16:46
93,201,purchase,2026-01-19T08:16:47
567,424,add_to_cart,2026-01-19T08:16:49
804,46,purchase,2026-01-19T08:16:49
426,429,add_to_cart,2026-01-19T08:16:50
854,34,purchase,2026-01-19T08:16:51
510,215,click,2026-01-19T08:16:52
838,285,add_to_cart,2026-01-19T08:16:53
392,97,add_to_cart,2026-01-19T08:16:54
936,446,add_to_cart,2026-01-19T08:16:55
256,19,click,2026-01-19T08:16:56
711,360,purchase,2026-01-19T08:16:58
503,154,add_to_cart,2026-01-19T08:16:59
904,112,purchase,2026-01-19T08:17:00
436,447,purchase,2026-01-19T08:17:02
523,116,purchase,2026-01-19T08:17:03
244,426,add_to_cart,2026-01-19T08:17:05
194,434,purchase,2026-01-19T08:17:06
732,412,click,2026-01-19T08:17:08
296,117,purchase,2026-01-19T08:17:09
490,337,purchase,2026-01-19T08:17:10
754,6,add_to_cart,2026-01-19T08:17:10
354,407,click,2026-01-19T08:17:12
380,106,add_to_cart,2026-01-19T08:17:13
551,460,click,2026-01-19T08:17:14
808,153,purchase,2026-01-19T08:17:15
590,472,add_to_cart,2026-01-19T08:17:17
47,199,add_to_cart,2026-01-19T08:17:18
926,55,purchase,2026-01-19T08:17:20
452,38,click,2026-01-19T08:17:21
984,153,purchase,2026-01-19T08:17:22
109,219,add_to_cart,2026-01-19T08:17:22
278,307,purchase,2026-01-19T08:17:23
962,451,purchase,2026-01-19T08:17:24
328,373,add_to_cart,2026-01-19T08:17:25
219,341,purchase,2026-01-19T08:17:27
534,299,purchase,2026-01-19T08:17:29
947,288,click,2026-01-19T08:17:31
680,39,click,2026-01-19T08:17:32
310,421,purchase,2026-01-19T08:17:33
464,240,click,2026-01-19T08:17:34
722,350,purchase,2026-01-19T08:17:35
210,154,click,2026-01-19T08:17:36
176,93,click,2026-01-19T08:17:37
606,352,click,2026-01-19T08:17:38
640,139,click,2026-01-19T08:17:40
241,325,purchase,2026-01-19T08:17:42
974,135,click,2026-01-19T08:17:44
281,498,purchase,2026-01-19T08:17:45
217,100,purchase,2026-01-19T08:17:46
