user_id,item_id,event_type,timestamp
626,333,click,2026-01-19T08:34:02
452,482,purchase,2026-01-19T08:34:04
7,256,purchase,2026-01-19T08:34:05
370,257,click,2026-01-19T08:34:06
712,78,purchase,2026-01-19T08:34:07
671,129,purchase,2026-01-19T08:34:07
733,449,click,2026-01-19T08:34:09
500,52,add_to_cart,2026-01-19T08:34:11
227,202,click,2026-01-19T08:34:12
78,27,purchase,2026-01-19T08:34:13
458,102,purchase,2026-01-19T08:34:14
13,326,click,2026-01-19T08:34:16
99,4,add_to_cart,2026-01-19T08:34:17
393,159,add_to_cart,2026-01-19T08:34:18
767,164,purchase,2026-01-19T08:34:19
20,65,purchase,2026-01-19T08:34:20
260,53,add_to_cart,2026-01-19T08:34:22
293,77,add_to_cart,2026-01-19T08:34:23
974,127,purchase,2026-01-19T08:34:23
400,248,add_to_cart,2026-01-19T08:34:25
58,479,click,2026-01-19T08:34:26
982,281,purchase,2026-01-19T08:34:27
406,354,purchase,2026-01-19T08:34:29
413,7,add_to_cart,2026-01-19T08:34:29
57,386,add_to_cart,2026-01-19T08:34:31
218,147,click,2026-01-19T08:34:32
303,56,add_to_cart,2026-01-19T08:34:34
898,153,purchase,2026-01-19T08:34:35
805,65,purchase,2026-01-19T08:34:37
330,417,add_to_cart,2026-01-19T08:34:37
364,124,add_to_cart,2026-01-19T08:34:39
812,31,purchase,2026-01-19T08:34:40
431,39,purchase,2026-01-19T08:34:40
912,424,click,2026-01-19T08:34:42
292,292,click,2026-01-19T08:34:43
480,267,purchase,2026-01-19T08:34:44
530,308,purchase,2026-01-19T08:34:46
799,4,add_to_cart,2026-01-19T08:34:48
669,254,click,2026-01-19T08:34:49
508,453,click,2026-01-19T08:34:51
740,129,click,2026-01-19T08:34:52
578,140,purchase,2026-01-19T08:34:54
596,442,click,2026-01-19T08:34:56
131,401,add_to_cart,2026-01-19T08:34:57
780,84,click,2026-01-19T08:34:59
692,223,add_to_cart,2026-01-19T08:35:00
471,458,purchase,2026-01-19T08:35:01
631,101,purchase,2026-01-19T08:35:02
869,481,click,2026-01-19T08:35:03
261,148,purchase,2026-01-19T08:35:05
