user_id,item_id,event_type,timestamp
980,415,purchase,2026-01-19T08:06:09
50,211,purchase,2026-01-19T08:06:10
919,362,purchase,2026-01-19T08:06:10
607,91,add_to_cart,2026-01-19T08:06:11
667,167,purchase,2026-01-19T08:06:12
448,329,purchase,2026-01-19T08:06:14
637,14,add_to_cart,2026-01-19T08:06:15
577,202,add_to_cart,2026-01-19T08:06:16
408,323,purchase,2026-01-19T08:06:18
289,472,add_to_cart,2026-01-19T08:06:19
620,162,purchase,2026-01-19T08:06:20
445,15,add_to_cart,2026-01-19T08:06:21
885,322,add_to_cart,2026-01-19T08:06:23
766,339,purchase,2026-01-19T08:06:25
681,366,click,2026-01-19T08:06:26
743,320,purchase,2026-01-19T08:06:26
930,114,add_to_cart,2026-01-19T08:06:28
693,490,click,2026-01-19T08:06:29
779,430,add_to_cart,2026-01-19T08:06:30
583,276,add_to_cart,2026-01-19T08:06:31
142,15,click,2026-01-19T08:06:32
142,450,add_to_cart,2026-01-19T08:06:34
134,185,click,2026-01-19T08:06:34
862,368,add_to_cart,2026-01-19T08:06:35
201,258,click,2026-01-19T08:06:37
787,408,click,2026-01-19T08:06:38
598,195,purchase,2026-01-19T08:06:38
89,147,click,2026-01-19T08:06:40
472,121,purchase,2026-01-19T08:06:41
448,118,add_to_cart,2026-01-19T08:06:43
362,369,click,2026-01-19T08:06:44
147,311,click,2026-01-19T08:06:46
817,132,click,2026-01-19T08:06:47
189,67,click,2026-01-19T08:06:47
468,343,purchase,2026-01-19T08:06:49
199,31,click,2026-01-19T08:06:50
364,442,purchase,2026-01-19T08:06:51
760,73,purchase,2026-01-19T08:06:52
265,28,click,2026-01-19T08:06:53
594,244,purchase,2026-01-19T08:06:54
773,426,purchase,2026-01-19T08:06:55
413,427,click,2026-01-19T08:06:56
213,141,purchase,2026-01-19T08:06:57
580,267,add_to_cart,2026-01-19T08:06:59
265,86,purchase,2026-01-19T08:07:00
855,487,purchase,2026-01-19T08:07:01
957,87,add_to_cart,2026-01-19T08:07:03
217,380,add_to_cart,2026-01-19T08:07:04
550,279,add_to_cart,2026-01-19T08:07:06
611,114,add_to_cart,2026-01-19T08:07:07
