user_id,item_id,event_type,timestamp
792,423,click,2026-01-19T07:09:49
260,357,add_to_cart,2026-01-19T07:09:51
330,65,add_to_cart,2026-01-19T07:09:52
363,7,purchase,2026-01-19T07:09:54
358,264,purchase,2026-01-19T07:09:55
858,379,click,2026-01-19T07:09:56
795,169,purchase,2026-01-19T07:09:58
219,326,purchase,2026-01-19T07:09:59
929,232,click,2026-01-19T07:10:00
680,298,purchase,2026-01-19T07:10:02
937,344,purchase,2026-01-19T07:10:04
123,222,purchase,2026-01-19T07:10:06
881,143,purchase,2026-01-19T07:10:06
650,415,purchase,2026-01-19T07:10:08
260,500,click,2026-01-19T07:10:09
921,454,click,2026-01-19T07:10:10
963,196,click,2026-01-19T07:10:10
392,230,add_to_cart,2026-01-19T07:10:12
289,458,add_to_cart,2026-01-19T07:10:12
126,73,click,2026-01-19T07:10:14
760,171,add_to_cart,2026-01-19T07:10:15
900,489,add_to_cart,2026-01-19T07:10:17
799,166,purchase,2026-01-19T07:10:17
851,102,add_to_cart,2026-01-19T07:10:18
127,168,add_to_cart,2026-01-19T07:10:20
505,96,purchase,2026-01-19T07:10:22
262,65,purchase,2026-01-19T07:10:24
820,175,add_to_cart,2026-01-19T07:10:25
770,129,purchase,2026-01-19T07:10:26
267,370,purchase,2026-01-19T07:10:27
370,405,purchase,2026-01-19T07:10:28
454,31,purchase,2026-01-19T07:10:30
761,170,click,2026-01-19T07:10:31
12,441,add_to_cart,2026-01-19T07:10:33
67,229,purchase,2026-01-19T07:10:34
559,453,click,2026-01-19T07:10:35
195,339,add_to_cart,2026-01-19T07:10:36
613,22,purchase,2026-01-19T07:10:37
353,210,purchase,2026-01-19T07:10:38
424,356,purchase,2026-01-19T07:10:40
722,199,click,2026-01-19T07:10:41
551,285,click,2026-01-19T07:10:42
881,29,purchase,2026-01-19T07:10:44
389,129,add_to_cart,2026-01-19T07:10:45
95,294,purchase,2026-01-19T07:10:46
435,131,add_to_cart,2026-01-19T07:10:47
939,260,purchase,2026-01-19T07:10:48
324,381,purchase,2026-01-19T07:10:49
984,122,click,2026-01-19T07:10:49
103,453,add_to_cart,2026-01-19T07:10:50
