user_id,item_id,event_type,timestamp
551,177,click,2026-01-19T08:38:12
514,465,click,2026-01-19T08:38:13
321,397,purchase,2026-01-19T08:38:14
155,160,purchase,2026-01-19T08:38:15
307,314,purchase,2026-01-19T08:38:15
773,256,click,2026-01-19T08:38:16
15,407,purchase,2026-01-19T08:38:16
350,386,click,2026-01-19T08:38:18
638,37,click,2026-01-19T08:38:19
231,257,add_to_cart,2026-01-19T08:38:20
751,216,purchase,2026-01-19T08:38:21
305,4,purchase,2026-01-19T08:38:22
17,4,click,2026-01-19T08:38:24
613,280,purchase,2026-01-19T08:38:25
703,150,purchase,2026-01-19T08:38:26
224,98,add_to_cart,2026-01-19T08:38:27
923,101,purchase,2026-01-19T08:38:28
799,243,click,2026-01-19T08:38:30
524,169,add_to_cart,2026-01-19T08:38:31
147,281,click,2026-01-19T08:38:32
844,374,purchase,2026-01-19T08:38:33
328,400,purchase,2026-01-19T08:38:35
148,145,add_to_cart,2026-01-19T08:38:36
707,83,purchase,2026-01-19T08:38:37
138,61,purchase,2026-01-19T08:38:38
588,248,add_to_cart,2026-01-19T08:38:39
913,28,click,2026-01-19T08:38:41
858,23,add_to_cart,2026-01-19T08:38:41
997,259,click,2026-01-19T08:38:43
139,71,add_to_cart,2026-01-19T08:38:45
876,26,click,2026-01-19T08:38:47
664,436,add_to_cart,2026-01-19T08:38:48
292,372,add_to_cart,2026-01-19T08:38:50
19,78,add_to_cart,2026-01-19T08:38:50
160,186,purchase,2026-01-19T08:38:52
688,219,add_to_cart,2026-01-19T08:38:52
166,60,purchase,2026-01-19T08:38:54
141,239,add_to_cart,2026-01-19T08:38:55
964,212,purchase,2026-01-19T08:38:56
840,257,click,2026-01-19T08:38:57
759,426,click,2026-01-19T08:38:58
188,366,click,2026-01-19T08:38:59
960,165,click,2026-01-19T08:39:00
590,197,click,2026-01-19T08:39:01
565,192,click,2026-01-19T08:39:02
385,65,click,2026-01-19T08:39:04
568,113,click,2026-01-19T08:39:06
217,489,click,2026-01-19T08:39:06
737,127,purchase,2026-01-19T08:39:08
267,47,purchase,2026-01-19T08:39:09
