user_id,item_id,event_type,timestamp
580,154,add_to_cart,2026-01-19T06:45:30
470,30,purchase,2026-01-19T06:45:31
981,48,purchase,2026-01-19T06:45:32
325,31,click,2026-01-19T06:45:34
615,408,purchase,2026-01-19T06:45:35
73,137,purchase,2026-01-19T06:45:36
168,174,add_to_cart,2026-01-19T06:45:38
703,500,add_to_cart,2026-01-19T06:45:38
106,181,purchase,2026-01-19T06:45:40
54,38,add_to_cart,2026-01-19T06:45:41
559,336,add_to_cart,2026-01-19T06:45:42
192,445,purchase,2026-01-19T06:45:44
312,153,click,2026-01-19T06:45:45
698,70,add_to_cart,2026-01-19T06:45:47
343,86,click,2026-01-19T06:45:49
2,380,purchase,2026-01-19T06:45:49
841,52,add_to_cart,2026-01-19T06:45:50
343,293,click,2026-01-19T06:45:52
231,202,add_to_cart,2026-01-19T06:45:53
680,79,click,2026-01-19T06:45:54
967,263,purchase,2026-01-19T06:45:54
152,195,purchase,2026-01-19T06:45:56
376,277,add_to_cart,2026-01-19T06:45:57
882,313,purchase,2026-01-19T06:45:59
923,190,add_to_cart,2026-01-19T06:46:01
110,455,click,2026-01-19T06:46:03
653,368,purchase,2026-01-19T06:46:03
844,105,purchase,2026-01-19T06:46:05
245,359,click,2026-01-19T06:46:05
833,113,purchase,2026-01-19T06:46:07
784,317,purchase,2026-01-19T06:46:09
508,477,click,2026-01-19T06:46:10
328,64,purchase,2026-01-19T06:46:12
467,464,add_to_cart,2026-01-19T06:46:13
886,452,purchase,2026-01-19T06:46:15
807,34,add_to_cart,2026-01-19T06:46:17
353,186,purchase,2026-01-19T06:46:18
930,60,click,2026-01-19T06:46:20
437,136,add_to_cart,2026-01-19T06:46:21
777,57,click,2026-01-19T06:46:23
402,16,add_to_cart,2026-01-19T06:46:23
92,407,click,2026-01-19T06:46:24
116,62,add_to_cart,2026-01-19T06:46:25
684,345,click,2026-01-19T06:46:26
587,271,purchase,2026-01-19T06:46:28
779,335,click,2026-01-19T06:46:30
73,249,purchase,2026-01-19T06:46:31
818,319,add_to_cart,2026-01-19T06:46:33
726,350,purchase,2026-01-19T06:46:34
449,8,purchase,2026-01-19T06:46:36
