user_id,item_id,event_type,timestamp
456,424,purchase,2026-01-19T08:27:55
282,233,purchase,2026-01-19T08:27:56
224,74,purchase,2026-01-19T08:27:58
503,354,click,2026-01-19T08:27:59
425,200,add_to_cart,2026-01-19T08:28:01
497,387,purchase,2026-01-19T08:28:02
554,148,add_to_cart,2026-01-19T08:28:03
616,72,click,2026-01-19T08:28:05
401,246,purchase,2026-01-19T08:28:06
133,405,add_to_cart,2026-01-19T08:28:08
849,1,add_to_cart,2026-01-19T08:28:09
818,268,purchase,2026-01-19T08:28:10
79,143,purchase,2026-01-19T08:28:12
758,246,add_to_cart,2026-01-19T08:28:13
328,40,purchase,2026-01-19T08:28:14
896,297,add_to_cart,2026-01-19T08:28:15
792,25,click,2026-01-19T08:28:16
218,259,click,2026-01-19T08:28:17
764,351,purchase,2026-01-19T08:28:18
549,492,click,2026-01-19T08:28:20
486,263,click,2026-01-19T08:28:21
259,477,purchase,2026-01-19T08:28:23
32,95,click,2026-01-19T08:28:24
81,340,click,2026-01-19T08:28:26
962,97,add_to_cart,2026-01-19T08:28:27
864,15,click,2026-01-19T08:28:29
181,174,click,2026-01-19T08:28:29
946,133,click,2026-01-19T08:28:31
751,129,click,2026-01-19T08:28:32
28,94,add_to_cart,2026-01-19T08:28:33
129,55,click,2026-01-19T08:28:35
151,350,click,2026-01-19T08:28:36
617,352,click,2026-01-19T08:28:37
884,216,purchase,2026-01-19T08:28:38
660,433,add_to_cart,2026-01-19T08:28:40
8,153,purchase,2026-01-19T08:28:40
585,326,add_to_cart,2026-01-19T08:28:41
469,198,click,2026-01-19T08:28:42
469,79,click,2026-01-19T08:28:43
142,494,click,2026-01-19T08:28:45
679,134,purchase,2026-01-19T08:28:46
588,385,purchase,2026-01-19T08:28:48
33,70,add_to_cart,2026-01-19T08:28:49
623,353,add_to_cart,2026-01-19T08:28:50
968,183,add_to_cart,2026-01-19T08:28:51
36,419,purchase,2026-01-19T08:28:53
564,78,add_to_cart,2026-01-19T08:28:53
956,120,add_to_cart,2026-01-19T08:28:54
188,145,purchase,2026-01-19T08:28:55
536,210,click,2026-01-19T08:28:57
