user_id,item_id,rating,timestamp,event_type
466,14,2,2026-01-21T07:19:19.954137,purchase
466,4,4,2026-01-21T07:19:19.954137,click
466,16,2,2026-01-21T07:19:19.954137,purchase
466,7,2,2026-01-21T07:19:19.954137,purchase
466,18,5,2026-01-21T07:19:19.955641,click
466,6,3,2026-01-21T07:19:19.955641,click
466,5,4,2026-01-21T07:19:19.955641,add_to_cart
466,15,3,2026-01-21T07:19:19.955641,add_to_cart
466,13,4,2026-01-21T07:19:19.956648,purchase
466,8,1,2026-01-21T07:19:19.956648,purchase
467,14,5,2026-01-21T07:19:19.956648,add_to_cart
467,16,3,2026-01-21T07:19:19.957668,purchase
467,20,2,2026-01-21T07:19:19.957668,purchase
467,5,4,2026-01-21T07:19:19.957668,add_to_cart
467,6,2,2026-01-21T07:19:19.957668,add_to_cart
467,19,1,2026-01-21T07:19:19.958964,purchase
467,8,5,2026-01-21T07:19:19.958964,purchase
467,12,3,2026-01-21T07:19:19.958964,add_to_cart
467,14,3,2026-01-21T07:19:19.958964,purchase
467,19,5,2026-01-21T07:19:19.959962,purchase
468,17,1,2026-01-21T07:19:19.959962,click
468,17,1,2026-01-21T07:19:19.959962,click
468,10,4,2026-01-21T07:19:19.959962,purchase
468,10,1,2026-01-21T07:19:19.961093,click
468,5,4,2026-01-21T07:19:19.961093,add_to_cart
468,8,3,2026-01-21T07:19:19.961093,add_to_cart
468,10,4,2026-01-21T07:19:19.961093,add_to_cart
468,19,1,2026-01-21T07:19:19.966093,add_to_cart
468,2,2,2026-01-21T07:19:19.966093,click
468,17,1,2026-01-21T07:19:19.966093,add_to_cart
469,11,5,2026-01-21T07:19:19.967218,purchase
469,6,3,2026-01-21T07:19:19.967218,add_to_cart
469,9,5,2026-01-21T07:19:19.967218,click
469,14,2,2026-01-21T07:19:19.968216,click
469,14,2,2026-01-21T07:19:19.968216,add_to_cart
469,12,3,2026-01-21T07:19:19.968216,click
469,10,3,2026-01-21T07:19:19.969214,add_to_cart
469,19,3,2026-01-21T07:19:19.969214,click
469,14,1,2026-01-21T07:19:19.969214,add_to_cart
469,17,2,2026-01-21T07:19:19.969214,click
470,7,4,2026-01-21T07:19:19.970221,click
470,2,5,2026-01-21T07:19:19.970221,purchase
470,8,3,2026-01-21T07:19:19.970221,purchase
470,9,2,2026-01-21T07:19:19.971216,add_to_cart
470,2,3,2026-01-21T07:19:19.971216,click
470,6,3,2026-01-21T07:19:19.971216,add_to_cart
470,6,5,2026-01-21T07:19:19.972218,click
470,7,2,2026-01-21T07:19:19.972218,click
470,8,1,2026-01-21T07:19:19.972218,add_to_cart
470,9,5,2026-01-21T07:19:19.972218,purchase
