user_id,item_id,rating,timestamp,event_type
586,16,4,2026-01-21T07:19:01.786188,purchase
586,13,2,2026-01-21T07:19:01.786188,click
586,1,2,2026-01-21T07:19:01.786188,add_to_cart
586,9,5,2026-01-21T07:19:01.786188,click
586,10,4,2026-01-21T07:19:01.786188,add_to_cart
586,11,2,2026-01-21T07:19:01.786188,click
586,12,4,2026-01-21T07:19:01.787694,purchase
586,3,5,2026-01-21T07:19:01.787694,click
586,11,1,2026-01-21T07:19:01.787694,add_to_cart
586,9,5,2026-01-21T07:19:01.787694,add_to_cart
587,3,3,2026-01-21T07:19:01.788701,add_to_cart
587,8,1,2026-01-21T07:19:01.788701,click
587,18,3,2026-01-21T07:19:01.788701,purchase
587,5,1,2026-01-21T07:19:01.788701,purchase
587,16,2,2026-01-21T07:19:01.789731,purchase
587,19,5,2026-01-21T07:19:01.789731,click
587,13,3,2026-01-21T07:19:01.789731,add_to_cart
587,17,5,2026-01-21T07:19:01.789731,add_to_cart
587,2,2,2026-01-21T07:19:01.790731,click
587,12,1,2026-01-21T07:19:01.790731,add_to_cart
588,19,1,2026-01-21T07:19:01.790731,click
588,5,3,2026-01-21T07:19:01.790731,add_to_cart
588,2,3,2026-01-21T07:19:01.791731,purchase
588,11,5,2026-01-21T07:19:01.791731,add_to_cart
588,17,1,2026-01-21T07:19:01.791731,add_to_cart
588,20,2,2026-01-21T07:19:01.792731,add_to_cart
588,15,4,2026-01-21T07:19:01.792731,click
588,13,4,2026-01-21T07:19:01.792731,click
588,8,1,2026-01-21T07:19:01.792731,click
588,4,4,2026-01-21T07:19:01.793734,purchase
589,10,3,2026-01-21T07:19:01.799239,add_to_cart
589,1,1,2026-01-21T07:19:01.799239,add_to_cart
589,8,1,2026-01-21T07:19:01.799239,purchase
589,15,5,2026-01-21T07:19:01.800240,click
589,17,2,2026-01-21T07:19:01.800240,add_to_cart
589,11,3,2026-01-21T07:19:01.800240,click
589,6,5,2026-01-21T07:19:01.800240,add_to_cart
589,16,2,2026-01-21T07:19:01.801238,add_to_cart
589,8,2,2026-01-21T07:19:01.801238,click
589,19,4,2026-01-21T07:19:01.801238,purchase
590,17,1,2026-01-21T07:19:01.801238,click
590,2,1,2026-01-21T07:19:01.801238,add_to_cart
590,10,2,2026-01-21T07:19:01.802239,click
590,20,4,2026-01-21T07:19:01.802239,add_to_cart
590,3,4,2026-01-21T07:19:01.802239,click
590,3,2,2026-01-21T07:19:01.802239,purchase
590,4,3,2026-01-21T07:19:01.803239,add_to_cart
590,20,5,2026-01-21T07:19:01.803239,click
590,15,1,2026-01-21T07:19:01.803239,add_to_cart
590,15,5,2026-01-21T07:19:01.803239,click
