user_id,item_id,rating,timestamp,event_type
696,7,5,2026-01-21T07:19:49.040115,purchase
696,6,4,2026-01-21T07:19:49.040115,add_to_cart
696,9,5,2026-01-21T07:19:49.040115,add_to_cart
696,13,1,2026-01-21T07:19:49.041115,purchase
696,17,1,2026-01-21T07:19:49.041115,click
696,17,2,2026-01-21T07:19:49.041115,add_to_cart
696,6,3,2026-01-21T07:19:49.041115,add_to_cart
696,1,3,2026-01-21T07:19:49.042115,purchase
696,17,1,2026-01-21T07:19:49.042115,purchase
696,14,5,2026-01-21T07:19:49.042115,click
697,5,4,2026-01-21T07:19:49.042115,purchase
697,20,5,2026-01-21T07:19:49.043117,click
697,4,5,2026-01-21T07:19:49.043117,add_to_cart
697,12,4,2026-01-21T07:19:49.043117,purchase
697,9,5,2026-01-21T07:19:49.043117,purchase
697,2,3,2026-01-21T07:19:49.044114,add_to_cart
697,20,3,2026-01-21T07:19:49.044114,add_to_cart
697,8,2,2026-01-21T07:19:49.044114,add_to_cart
697,4,4,2026-01-21T07:19:49.045116,purchase
697,9,4,2026-01-21T07:19:49.045116,add_to_cart
698,14,5,2026-01-21T07:19:49.045116,add_to_cart
698,13,2,2026-01-21T07:19:49.045116,purchase
698,16,4,2026-01-21T07:19:49.046115,click
698,19,5,2026-01-21T07:19:49.046115,purchase
698,7,5,2026-01-21T07:19:49.046115,purchase
698,9,1,2026-01-21T07:19:49.046115,add_to_cart
698,14,2,2026-01-21T07:19:49.047114,click
698,1,2,2026-01-21T07:19:49.047114,purchase
698,5,2,2026-01-21T07:19:49.047114,purchase
698,14,2,2026-01-21T07:19:49.047114,purchase
699,3,5,2026-01-21T07:19:49.047114,click
699,4,5,2026-01-21T07:19:49.048207,purchase
699,13,3,2026-01-21T07:19:49.048207,purchase
699,4,5,2026-01-21T07:19:49.048207,click
699,15,1,2026-01-21T07:19:49.049027,add_to_cart
699,1,2,2026-01-21T07:19:49.049027,click
699,17,4,2026-01-21T07:19:49.049027,add_to_cart
699,6,4,2026-01-21T07:19:49.049027,add_to_cart
699,19,1,2026-01-21T07:19:49.050034,click
699,6,1,2026-01-21T07:19:49.050034,add_to_cart
700,17,3,2026-01-21T07:19:49.050034,click
700,7,5,2026-01-21T07:19:49.050034,click
700,12,4,2026-01-21T07:19:49.050034,click
700,14,5,2026-01-21T07:19:49.051539,add_to_cart
700,13,4,2026-01-21T07:19:49.051539,click
700,16,5,2026-01-21T07:19:49.051539,add_to_cart
700,6,3,2026-01-21T07:19:49.051539,add_to_cart
700,18,2,2026-01-21T07:19:49.052546,add_to_cart
700,17,2,2026-01-21T07:19:49.052546,add_to_cart
700,8,1,2026-01-21T07:19:49.052546,purchase
