user_id,item_id,rating,timestamp,event_type
306,9,5,2026-01-21T07:17:07.628601,purchase
306,15,5,2026-01-21T07:17:07.629609,click
306,15,3,2026-01-21T07:17:07.629609,click
306,9,5,2026-01-21T07:17:07.629609,purchase
306,8,4,2026-01-21T07:17:07.629609,purchase
306,16,4,2026-01-21T07:17:07.630609,purchase
306,4,4,2026-01-21T07:17:07.630609,click
306,1,1,2026-01-21T07:17:07.630609,click
306,8,4,2026-01-21T07:17:07.631606,click
306,7,4,2026-01-21T07:17:07.631606,click
307,15,3,2026-01-21T07:17:07.631606,add_to_cart
307,7,2,2026-01-21T07:17:07.632606,purchase
307,5,2,2026-01-21T07:17:07.632606,add_to_cart
307,9,5,2026-01-21T07:17:07.632606,click
307,20,1,2026-01-21T07:17:07.633606,add_to_cart
307,10,5,2026-01-21T07:17:07.633606,click
307,14,2,2026-01-21T07:17:07.633606,add_to_cart
307,15,5,2026-01-21T07:17:07.634606,purchase
307,19,2,2026-01-21T07:17:07.634606,add_to_cart
307,19,3,2026-01-21T07:17:07.634606,add_to_cart
308,4,2,2026-01-21T07:17:07.635608,click
308,4,1,2026-01-21T07:17:07.635608,click
308,9,5,2026-01-21T07:17:07.635608,add_to_cart
308,8,2,2026-01-21T07:17:07.635608,purchase
308,4,5,2026-01-21T07:17:07.636606,purchase
308,14,2,2026-01-21T07:17:07.636606,add_to_cart
308,8,5,2026-01-21T07:17:07.636606,add_to_cart
308,6,4,2026-01-21T07:17:07.637606,add_to_cart
308,17,1,2026-01-21T07:17:07.637606,purchase
308,14,2,2026-01-21T07:17:07.637606,click
309,18,5,2026-01-21T07:17:07.638609,click
309,16,5,2026-01-21T07:17:07.638609,add_to_cart
309,9,5,2026-01-21T07:17:07.638609,add_to_cart
309,14,3,2026-01-21T07:17:07.638609,click
309,15,2,2026-01-21T07:17:07.644217,purchase
309,10,4,2026-01-21T07:17:07.644217,purchase
309,6,2,2026-01-21T07:17:07.645183,add_to_cart
309,16,2,2026-01-21T07:17:07.645183,add_to_cart
309,12,2,2026-01-21T07:17:07.645183,click
309,4,2,2026-01-21T07:17:07.646186,purchase
310,11,2,2026-01-21T07:17:07.646186,purchase
310,18,3,2026-01-21T07:17:07.646186,click
310,3,4,2026-01-21T07:17:07.647184,purchase
310,13,4,2026-01-21T07:17:07.647184,click
310,11,1,2026-01-21T07:17:07.647184,click
310,11,2,2026-01-21T07:17:07.647184,click
310,4,1,2026-01-21T07:17:07.647184,purchase
310,1,3,2026-01-21T07:17:07.648749,click
310,9,1,2026-01-21T07:17:07.648749,purchase
310,10,4,2026-01-21T07:17:07.648749,click
