user_id,item_id,rating,timestamp,event_type
176,17,2,2026-01-21T07:17:54.230512,click
176,3,4,2026-01-21T07:17:54.231512,add_to_cart
176,1,1,2026-01-21T07:17:54.231512,add_to_cart
176,10,1,2026-01-21T07:17:54.231512,purchase
176,14,3,2026-01-21T07:17:54.232513,add_to_cart
176,12,3,2026-01-21T07:17:54.232513,purchase
176,15,3,2026-01-21T07:17:54.232513,add_to_cart
176,11,1,2026-01-21T07:17:54.233511,purchase
176,12,2,2026-01-21T07:17:54.233511,add_to_cart
176,14,4,2026-01-21T07:17:54.233511,purchase
177,18,4,2026-01-21T07:17:54.233511,click
177,1,4,2026-01-21T07:17:54.234511,click
177,11,2,2026-01-21T07:17:54.234511,add_to_cart
177,18,3,2026-01-21T07:17:54.234511,purchase
177,19,1,2026-01-21T07:17:54.235511,purchase
177,11,1,2026-01-21T07:17:54.235511,click
177,10,5,2026-01-21T07:17:54.235511,add_to_cart
177,8,3,2026-01-21T07:17:54.235511,purchase
177,20,2,2026-01-21T07:17:54.240606,purchase
177,17,2,2026-01-21T07:17:54.240606,add_to_cart
178,20,4,2026-01-21T07:17:54.241605,purchase
178,8,4,2026-01-21T07:17:54.241605,click
178,19,3,2026-01-21T07:17:54.241605,purchase
178,7,3,2026-01-21T07:17:54.241605,add_to_cart
178,7,1,2026-01-21T07:17:54.242604,add_to_cart
178,13,2,2026-01-21T07:17:54.242604,purchase
178,3,5,2026-01-21T07:17:54.242604,purchase
178,6,3,2026-01-21T07:17:54.243605,add_to_cart
178,8,4,2026-01-21T07:17:54.243605,purchase
178,6,1,2026-01-21T07:17:54.243605,add_to_cart
179,18,1,2026-01-21T07:17:54.244605,purchase
179,19,1,2026-01-21T07:17:54.244605,purchase
179,2,2,2026-01-21T07:17:54.244605,click
179,19,2,2026-01-21T07:17:54.244605,click
179,2,4,2026-01-21T07:17:54.245605,purchase
179,9,5,2026-01-21T07:17:54.245605,click
179,14,1,2026-01-21T07:17:54.245605,click
179,15,3,2026-01-21T07:17:54.246605,purchase
179,10,1,2026-01-21T07:17:54.246605,click
179,2,4,2026-01-21T07:17:54.246605,add_to_cart
180,11,3,2026-01-21T07:17:54.247605,click
180,16,2,2026-01-21T07:17:54.247605,click
180,5,4,2026-01-21T07:17:54.247605,click
180,10,2,2026-01-21T07:17:54.247605,purchase
180,16,3,2026-01-21T07:17:54.247605,click
180,8,2,2026-01-21T07:17:54.249112,purchase
180,6,3,2026-01-21T07:17:54.249112,add_to_cart
180,18,1,2026-01-21T07:17:54.249112,add_to_cart
180,20,4,2026-01-21T07:17:54.249112,click
180,7,3,2026-01-21T07:17:54.250119,click
