user_id,item_id,rating,timestamp,event_type
256,18,3,2026-01-21T07:19:56.404934,click
256,18,2,2026-01-21T07:19:56.404934,click
256,8,2,2026-01-21T07:19:56.405942,purchase
256,19,5,2026-01-21T07:19:56.405942,click
256,20,4,2026-01-21T07:19:56.405942,add_to_cart
256,12,2,2026-01-21T07:19:56.410951,add_to_cart
256,19,3,2026-01-21T07:19:56.410951,click
256,4,3,2026-01-21T07:19:56.411952,click
256,10,3,2026-01-21T07:19:56.411952,purchase
256,12,4,2026-01-21T07:19:56.411952,add_to_cart
257,16,1,2026-01-21T07:19:56.412954,purchase
257,2,4,2026-01-21T07:19:56.412954,click
257,18,3,2026-01-21T07:19:56.412954,add_to_cart
257,14,5,2026-01-21T07:19:56.413957,add_to_cart
257,19,3,2026-01-21T07:19:56.413957,purchase
257,3,2,2026-01-21T07:19:56.413957,add_to_cart
257,2,3,2026-01-21T07:19:56.413957,add_to_cart
257,15,5,2026-01-21T07:19:56.414956,purchase
257,8,4,2026-01-21T07:19:56.414956,purchase
257,19,1,2026-01-21T07:19:56.414956,click
258,8,1,2026-01-21T07:19:56.414956,add_to_cart
258,17,3,2026-01-21T07:19:56.414956,purchase
258,19,3,2026-01-21T07:19:56.416465,purchase
258,2,1,2026-01-21T07:19:56.416465,purchase
258,15,2,2026-01-21T07:19:56.416465,add_to_cart
258,17,2,2026-01-21T07:19:56.416465,add_to_cart
258,3,3,2026-01-21T07:19:56.417475,click
258,15,5,2026-01-21T07:19:56.417987,purchase
258,12,1,2026-01-21T07:19:56.417987,click
258,15,4,2026-01-21T07:19:56.417987,add_to_cart
259,4,2,2026-01-21T07:19:56.417987,purchase
259,9,1,2026-01-21T07:19:56.418996,purchase
259,20,1,2026-01-21T07:19:56.418996,purchase
259,13,4,2026-01-21T07:19:56.418996,add_to_cart
259,12,3,2026-01-21T07:19:56.419996,purchase
259,17,2,2026-01-21T07:19:56.419996,purchase
259,5,4,2026-01-21T07:19:56.419996,add_to_cart
259,12,1,2026-01-21T07:19:56.419996,click
259,20,3,2026-01-21T07:19:56.420996,click
259,10,2,2026-01-21T07:19:56.420996,click
260,1,5,2026-01-21T07:19:56.420996,purchase
260,20,4,2026-01-21T07:19:56.426995,add_to_cart
260,10,5,2026-01-21T07:19:56.426995,purchase
260,17,2,2026-01-21T07:19:56.426995,purchase
260,10,3,2026-01-21T07:19:56.426995,purchase
260,9,5,2026-01-21T07:19:56.428403,purchase
260,6,5,2026-01-21T07:19:56.428403,click
260,16,3,2026-01-21T07:19:56.428403,add_to_cart
260,4,4,2026-01-21T07:19:56.428403,purchase
260,5,2,2026-01-21T07:19:56.429403,purchase
