user_id,item_id,rating,timestamp,event_type
6,4,1,2026-01-21T07:19:55.339464,purchase
6,11,4,2026-01-21T07:19:55.339464,add_to_cart
6,14,2,2026-01-21T07:19:55.339464,add_to_cart
6,15,5,2026-01-21T07:19:55.340466,click
6,18,4,2026-01-21T07:19:55.345959,purchase
6,20,1,2026-01-21T07:19:55.346960,click
6,7,4,2026-01-21T07:19:55.346960,click
6,18,2,2026-01-21T07:19:55.346960,add_to_cart
6,15,1,2026-01-21T07:19:55.347961,click
6,9,5,2026-01-21T07:19:55.347961,purchase
7,13,4,2026-01-21T07:19:55.347961,click
7,16,4,2026-01-21T07:19:55.348961,add_to_cart
7,1,4,2026-01-21T07:19:55.348961,click
7,17,2,2026-01-21T07:19:55.348961,purchase
7,4,1,2026-01-21T07:19:55.348961,add_to_cart
7,8,5,2026-01-21T07:19:55.349961,add_to_cart
7,16,3,2026-01-21T07:19:55.349961,purchase
7,1,3,2026-01-21T07:19:55.350961,add_to_cart
7,6,2,2026-01-21T07:19:55.350961,purchase
7,12,2,2026-01-21T07:19:55.350961,click
8,8,5,2026-01-21T07:19:55.350961,click
8,9,5,2026-01-21T07:19:55.350961,add_to_cart
8,1,1,2026-01-21T07:19:55.352367,purchase
8,20,5,2026-01-21T07:19:55.352367,click
8,10,1,2026-01-21T07:19:55.352367,add_to_cart
8,14,4,2026-01-21T07:19:55.353368,purchase
8,17,4,2026-01-21T07:19:55.353368,purchase
8,17,3,2026-01-21T07:19:55.353368,click
8,4,2,2026-01-21T07:19:55.354368,click
8,17,1,2026-01-21T07:19:55.354441,add_to_cart
9,7,1,2026-01-21T07:19:55.354441,purchase
9,16,5,2026-01-21T07:19:55.354441,purchase
9,8,3,2026-01-21T07:19:55.355413,add_to_cart
9,14,3,2026-01-21T07:19:55.359410,click
9,3,3,2026-01-21T07:19:55.360414,click
9,5,3,2026-01-21T07:19:55.360414,add_to_cart
9,2,3,2026-01-21T07:19:55.360414,add_to_cart
9,10,3,2026-01-21T07:19:55.361412,click
9,6,4,2026-01-21T07:19:55.361412,add_to_cart
9,19,2,2026-01-21T07:19:55.361412,add_to_cart
10,10,5,2026-01-21T07:19:55.361412,purchase
10,16,1,2026-01-21T07:19:55.362499,add_to_cart
10,7,1,2026-01-21T07:19:55.362499,click
10,1,1,2026-01-21T07:19:55.362499,purchase
10,1,5,2026-01-21T07:19:55.363499,add_to_cart
10,9,5,2026-01-21T07:19:55.363499,click
10,9,1,2026-01-21T07:19:55.363499,add_to_cart
10,12,2,2026-01-21T07:19:55.364500,purchase
10,20,2,2026-01-21T07:19:55.364500,purchase
10,1,1,2026-01-21T07:19:55.364500,add_to_cart
