user_id,item_id,event_type,timestamp
614,344,click,2026-01-11T16:39:35
940,49,add_to_cart,2026-01-11T16:39:36
215,376,add_to_cart,2026-01-11T16:39:37
479,37,click,2026-01-11T16:39:37
600,30,add_to_cart,2026-01-11T16:39:39
679,413,purchase,2026-01-11T16:39:41
11,399,click,2026-01-11T16:39:42
699,248,click,2026-01-11T16:39:43
974,326,purchase,2026-01-11T16:39:44
396,130,add_to_cart,2026-01-11T16:39:45
649,357,add_to_cart,2026-01-11T16:39:46
356,438,purchase,2026-01-11T16:39:47
190,293,purchase,2026-01-11T16:39:48
336,366,add_to_cart,2026-01-11T16:39:49
860,280,purchase,2026-01-11T16:39:50
205,102,add_to_cart,2026-01-11T16:39:51
712,333,add_to_cart,2026-01-11T16:39:52
332,494,click,2026-01-11T16:39:54
582,386,purchase,2026-01-11T16:39:56
407,254,add_to_cart,2026-01-11T16:39:58
514,223,add_to_cart,2026-01-11T16:39:59
173,465,purchase,2026-01-11T16:40:00
341,181,click,2026-01-11T16:40:01
891,272,purchase,2026-01-11T16:40:03
901,54,click,2026-01-11T16:40:04
106,451,add_to_cart,2026-01-11T16:40:05
296,335,add_to_cart,2026-01-11T16:40:07
998,471,purchase,2026-01-11T16:40:08
963,276,purchase,2026-01-11T16:40:10
431,96,add_to_cart,2026-01-11T16:40:11
18,165,add_to_cart,2026-01-11T16:40:13
915,60,purchase,2026-01-11T16:40:14
975,44,add_to_cart,2026-01-11T16:40:15
475,276,add_to_cart,2026-01-11T16:40:17
986,275,purchase,2026-01-11T16:40:19
886,229,click,2026-01-11T16:40:20
819,373,purchase,2026-01-11T16:40:22
707,396,add_to_cart,2026-01-11T16:40:23
150,42,purchase,2026-01-11T16:40:24
70,114,add_to_cart,2026-01-11T16:40:24
420,260,purchase,2026-01-11T16:40:26
895,479,add_to_cart,2026-01-11T16:40:27
982,51,purchase,2026-01-11T16:40:28
579,402,click,2026-01-11T16:40:29
209,287,purchase,2026-01-11T16:40:30
781,107,purchase,2026-01-11T16:40:31
406,442,click,2026-01-11T16:40:32
475,63,purchase,2026-01-11T16:40:34
675,428,add_to_cart,2026-01-11T16:40:34
230,72,add_to_cart,2026-01-11T16:40:36
