user_id,item_id,event_type,timestamp
222,293,click,2026-01-11T17:46:45
142,366,purchase,2026-01-11T17:46:46
263,287,add_to_cart,2026-01-11T17:46:47
693,140,add_to_cart,2026-01-11T17:46:48
941,372,add_to_cart,2026-01-11T17:46:49
637,266,click,2026-01-11T17:46:51
476,107,add_to_cart,2026-01-11T17:46:52
269,264,add_to_cart,2026-01-11T17:46:53
783,23,purchase,2026-01-11T17:46:54
733,91,click,2026-01-11T17:46:54
266,83,add_to_cart,2026-01-11T17:46:55
536,96,click,2026-01-11T17:46:56
307,470,purchase,2026-01-11T17:46:58
214,438,add_to_cart,2026-01-11T17:46:59
30,472,purchase,2026-01-11T17:47:01
548,304,add_to_cart,2026-01-11T17:47:03
617,396,purchase,2026-01-11T17:47:04
856,81,add_to_cart,2026-01-11T17:47:05
391,95,purchase,2026-01-11T17:47:07
400,17,purchase,2026-01-11T17:47:08
548,213,click,2026-01-11T17:47:08
649,428,add_to_cart,2026-01-11T17:47:09
15,384,add_to_cart,2026-01-11T17:47:11
761,308,add_to_cart,2026-01-11T17:47:13
858,277,click,2026-01-11T17:47:14
917,267,click,2026-01-11T17:47:16
770,406,click,2026-01-11T17:47:18
548,354,add_to_cart,2026-01-11T17:47:18
569,269,click,2026-01-11T17:47:20
994,27,purchase,2026-01-11T17:47:21
627,163,purchase,2026-01-11T17:47:21
119,284,click,2026-01-11T17:47:23
10,239,add_to_cart,2026-01-11T17:47:25
628,347,purchase,2026-01-11T17:47:26
816,348,click,2026-01-11T17:47:28
906,341,add_to_cart,2026-01-11T17:47:29
456,356,add_to_cart,2026-01-11T17:47:30
343,173,add_to_cart,2026-01-11T17:47:30
160,308,click,2026-01-11T17:47:32
501,290,purchase,2026-01-11T17:47:33
584,190,add_to_cart,2026-01-11T17:47:35
86,212,purchase,2026-01-11T17:47:37
557,486,add_to_cart,2026-01-11T17:47:38
46,497,purchase,2026-01-11T17:47:39
257,331,add_to_cart,2026-01-11T17:47:40
201,414,add_to_cart,2026-01-11T17:47:42
441,68,click,2026-01-11T17:47:43
591,357,purchase,2026-01-11T17:47:44
259,392,click,2026-01-11T17:47:45
750,451,purchase,2026-01-11T17:47:45
