user_id,item_id,event_type,timestamp
693,211,add_to_cart,2026-01-11T21:10:45
437,197,click,2026-01-11T21:10:46
378,124,click,2026-01-11T21:10:47
309,454,click,2026-01-11T21:10:49
366,407,add_to_cart,2026-01-11T21:10:50
393,9,purchase,2026-01-11T21:10:51
643,489,purchase,2026-01-11T21:10:53
156,345,purchase,2026-01-11T21:10:55
783,206,add_to_cart,2026-01-11T21:10:56
680,158,add_to_cart,2026-01-11T21:10:57
523,136,purchase,2026-01-11T21:10:59
528,320,purchase,2026-01-11T21:10:59
816,297,add_to_cart,2026-01-11T21:11:01
187,330,add_to_cart,2026-01-11T21:11:02
483,72,add_to_cart,2026-01-11T21:11:04
100,203,purchase,2026-01-11T21:11:06
602,288,add_to_cart,2026-01-11T21:11:08
297,352,purchase,2026-01-11T21:11:09
295,90,click,2026-01-11T21:11:10
628,250,purchase,2026-01-11T21:11:12
259,280,purchase,2026-01-11T21:11:13
51,4,purchase,2026-01-11T21:11:14
8,36,purchase,2026-01-11T21:11:16
613,147,add_to_cart,2026-01-11T21:11:17
415,91,add_to_cart,2026-01-11T21:11:19
508,140,click,2026-01-11T21:11:21
29,445,click,2026-01-11T21:11:21
273,280,purchase,2026-01-11T21:11:23
793,27,click,2026-01-11T21:11:24
664,386,add_to_cart,2026-01-11T21:11:26
204,6,click,2026-01-11T21:11:28
530,467,click,2026-01-11T21:11:29
91,383,click,2026-01-11T21:11:31
32,489,purchase,2026-01-11T21:11:33
937,16,click,2026-01-11T21:11:35
726,242,add_to_cart,2026-01-11T21:11:37
82,137,add_to_cart,2026-01-11T21:11:38
14,36,add_to_cart,2026-01-11T21:11:39
45,176,purchase,2026-01-11T21:11:41
609,228,click,2026-01-11T21:11:42
943,467,purchase,2026-01-11T21:11:43
450,440,purchase,2026-01-11T21:11:44
222,453,add_to_cart,2026-01-11T21:11:44
306,314,purchase,2026-01-11T21:11:46
500,88,purchase,2026-01-11T21:11:47
411,251,purchase,2026-01-11T21:11:48
346,351,click,2026-01-11T21:11:49
695,92,click,2026-01-11T21:11:51
520,304,purchase,2026-01-11T21:11:51
292,284,click,2026-01-11T21:11:52
