user_id,item_id,event_type,timestamp
986,342,add_to_cart,2026-01-11T17:02:43
97,80,add_to_cart,2026-01-11T17:02:44
875,256,add_to_cart,2026-01-11T17:02:45
985,155,purchase,2026-01-11T17:02:46
450,411,click,2026-01-11T17:02:47
113,37,purchase,2026-01-11T17:02:48
783,184,purchase,2026-01-11T17:02:50
567,467,add_to_cart,2026-01-11T17:02:52
295,479,add_to_cart,2026-01-11T17:02:54
716,92,click,2026-01-11T17:02:55
578,295,purchase,2026-01-11T17:02:57
77,242,add_to_cart,2026-01-11T17:02:57
820,100,add_to_cart,2026-01-11T17:02:59
323,81,add_to_cart,2026-01-11T17:03:01
855,272,click,2026-01-11T17:03:02
428,123,click,2026-01-11T17:03:04
739,291,purchase,2026-01-11T17:03:05
420,467,click,2026-01-11T17:03:06
744,279,click,2026-01-11T17:03:08
788,224,purchase,2026-01-11T17:03:09
771,437,click,2026-01-11T17:03:10
474,252,purchase,2026-01-11T17:03:12
64,163,click,2026-01-11T17:03:13
243,402,add_to_cart,2026-01-11T17:03:15
872,48,add_to_cart,2026-01-11T17:03:16
962,423,purchase,2026-01-11T17:03:17
522,108,add_to_cart,2026-01-11T17:03:18
684,4,purchase,2026-01-11T17:03:19
390,15,click,2026-01-11T17:03:20
596,2,purchase,2026-01-11T17:03:22
722,203,add_to_cart,2026-01-11T17:03:23
826,153,purchase,2026-01-11T17:03:25
415,281,add_to_cart,2026-01-11T17:03:27
447,127,add_to_cart,2026-01-11T17:03:28
625,493,click,2026-01-11T17:03:30
241,320,click,2026-01-11T17:03:31
853,290,add_to_cart,2026-01-11T17:03:32
780,383,purchase,2026-01-11T17:03:33
57,164,add_to_cart,2026-01-11T17:03:34
561,203,purchase,2026-01-11T17:03:36
137,31,purchase,2026-01-11T17:03:37
289,195,click,2026-01-11T17:03:37
171,72,click,2026-01-11T17:03:38
854,453,add_to_cart,2026-01-11T17:03:40
963,383,add_to_cart,2026-01-11T17:03:41
206,26,click,2026-01-11T17:03:42
822,50,purchase,2026-01-11T17:03:43
665,22,add_to_cart,2026-01-11T17:03:44
468,368,add_to_cart,2026-01-11T17:03:46
808,392,purchase,2026-01-11T17:03:47
