user_id,item_id,event_type,timestamp
688,56,click,2026-01-11T23:29:44
776,211,purchase,2026-01-11T23:29:45
444,13,add_to_cart,2026-01-11T23:29:47
415,181,add_to_cart,2026-01-11T23:29:48
816,132,add_to_cart,2026-01-11T23:29:49
579,116,click,2026-01-11T23:29:50
19,321,click,2026-01-11T23:29:51
393,162,purchase,2026-01-11T23:29:52
766,297,click,2026-01-11T23:29:53
175,106,add_to_cart,2026-01-11T23:29:53
221,30,click,2026-01-11T23:29:54
84,399,click,2026-01-11T23:29:56
85,102,purchase,2026-01-11T23:29:56
533,250,add_to_cart,2026-01-11T23:29:57
713,142,click,2026-01-11T23:29:58
233,336,add_to_cart,2026-01-11T23:30:00
121,320,add_to_cart,2026-01-11T23:30:01
578,77,click,2026-01-11T23:30:02
290,385,purchase,2026-01-11T23:30:03
440,270,click,2026-01-11T23:30:04
166,54,click,2026-01-11T23:30:05
907,368,add_to_cart,2026-01-11T23:30:06
12,89,purchase,2026-01-11T23:30:07
693,215,add_to_cart,2026-01-11T23:30:08
475,158,purchase,2026-01-11T23:30:09
663,486,purchase,2026-01-11T23:30:11
136,297,click,2026-01-11T23:30:12
596,298,add_to_cart,2026-01-11T23:30:13
257,464,click,2026-01-11T23:30:14
973,354,purchase,2026-01-11T23:30:15
313,267,purchase,2026-01-11T23:30:16
896,300,click,2026-01-11T23:30:17
765,90,add_to_cart,2026-01-11T23:30:17
764,74,click,2026-01-11T23:30:19
941,47,purchase,2026-01-11T23:30:20
649,36,add_to_cart,2026-01-11T23:30:21
584,239,add_to_cart,2026-01-11T23:30:22
554,27,click,2026-01-11T23:30:23
62,492,add_to_cart,2026-01-11T23:30:24
884,413,add_to_cart,2026-01-11T23:30:25
209,392,add_to_cart,2026-01-11T23:30:27
72,266,click,2026-01-11T23:30:28
424,216,purchase,2026-01-11T23:30:29
400,354,add_to_cart,2026-01-11T23:30:31
794,402,purchase,2026-01-11T23:30:31
537,318,add_to_cart,2026-01-11T23:30:33
607,67,click,2026-01-11T23:30:35
549,379,add_to_cart,2026-01-11T23:30:36
609,397,purchase,2026-01-11T23:30:37
314,496,add_to_cart,2026-01-11T23:30:38
