user_id,item_id,event_type,timestamp
768,120,add_to_cart,2026-01-11T17:50:16
435,433,purchase,2026-01-11T17:50:18
301,56,click,2026-01-11T17:50:20
477,407,click,2026-01-11T17:50:22
520,248,click,2026-01-11T17:50:23
719,281,click,2026-01-11T17:50:23
973,329,purchase,2026-01-11T17:50:25
497,189,add_to_cart,2026-01-11T17:50:26
182,389,purchase,2026-01-11T17:50:28
18,273,click,2026-01-11T17:50:29
97,133,purchase,2026-01-11T17:50:30
486,322,click,2026-01-11T17:50:32
874,141,add_to_cart,2026-01-11T17:50:33
808,305,purchase,2026-01-11T17:50:35
504,79,click,2026-01-11T17:50:36
796,202,add_to_cart,2026-01-11T17:50:38
54,221,add_to_cart,2026-01-11T17:50:39
68,312,add_to_cart,2026-01-11T17:50:41
921,166,add_to_cart,2026-01-11T17:50:42
710,196,add_to_cart,2026-01-11T17:50:43
833,315,add_to_cart,2026-01-11T17:50:45
154,74,click,2026-01-11T17:50:46
759,78,purchase,2026-01-11T17:50:48
966,455,add_to_cart,2026-01-11T17:50:49
318,248,purchase,2026-01-11T17:50:51
248,138,add_to_cart,2026-01-11T17:50:53
105,404,purchase,2026-01-11T17:50:54
82,5,click,2026-01-11T17:50:56
561,367,purchase,2026-01-11T17:50:57
371,163,purchase,2026-01-11T17:50:59
220,24,click,2026-01-11T17:51:00
814,168,click,2026-01-11T17:51:01
711,119,click,2026-01-11T17:51:02
124,78,add_to_cart,2026-01-11T17:51:03
688,350,click,2026-01-11T17:51:04
166,62,add_to_cart,2026-01-11T17:51:05
57,74,add_to_cart,2026-01-11T17:51:06
414,399,purchase,2026-01-11T17:51:08
786,250,add_to_cart,2026-01-11T17:51:09
784,57,purchase,2026-01-11T17:51:11
209,141,click,2026-01-11T17:51:12
642,87,click,2026-01-11T17:51:13
283,32,add_to_cart,2026-01-11T17:51:15
205,238,add_to_cart,2026-01-11T17:51:16
857,285,purchase,2026-01-11T17:51:18
733,50,add_to_cart,2026-01-11T17:51:19
442,351,add_to_cart,2026-01-11T17:51:21
368,104,click,2026-01-11T17:51:23
669,82,click,2026-01-11T17:51:24
844,261,purchase,2026-01-11T17:51:26
