user_id,item_id,event_type,timestamp
222,198,click,2026-01-11T22:49:43
877,292,purchase,2026-01-11T22:49:44
293,114,click,2026-01-11T22:49:44
8,471,click,2026-01-11T22:49:46
501,231,purchase,2026-01-11T22:49:47
370,132,click,2026-01-11T22:49:48
811,263,purchase,2026-01-11T22:49:50
645,301,purchase,2026-01-11T22:49:52
259,309,add_to_cart,2026-01-11T22:49:53
327,167,click,2026-01-11T22:49:54
367,100,click,2026-01-11T22:49:55
690,212,purchase,2026-01-11T22:49:57
965,85,purchase,2026-01-11T22:49:58
957,418,purchase,2026-01-11T22:50:00
695,119,add_to_cart,2026-01-11T22:50:00
699,151,click,2026-01-11T22:50:02
114,125,purchase,2026-01-11T22:50:04
913,229,click,2026-01-11T22:50:05
187,196,purchase,2026-01-11T22:50:06
795,299,click,2026-01-11T22:50:08
515,281,add_to_cart,2026-01-11T22:50:09
256,207,click,2026-01-11T22:50:10
555,274,add_to_cart,2026-01-11T22:50:11
545,143,add_to_cart,2026-01-11T22:50:13
467,7,click,2026-01-11T22:50:14
696,343,click,2026-01-11T22:50:15
22,353,add_to_cart,2026-01-11T22:50:17
991,276,click,2026-01-11T22:50:18
959,56,click,2026-01-11T22:50:19
304,431,add_to_cart,2026-01-11T22:50:20
765,369,purchase,2026-01-11T22:50:20
643,451,add_to_cart,2026-01-11T22:50:22
373,46,click,2026-01-11T22:50:24
320,286,add_to_cart,2026-01-11T22:50:25
782,181,purchase,2026-01-11T22:50:26
706,179,purchase,2026-01-11T22:50:27
758,262,add_to_cart,2026-01-11T22:50:29
772,258,add_to_cart,2026-01-11T22:50:31
303,295,click,2026-01-11T22:50:32
751,351,add_to_cart,2026-01-11T22:50:33
292,132,purchase,2026-01-11T22:50:34
484,418,purchase,2026-01-11T22:50:35
927,207,add_to_cart,2026-01-11T22:50:37
974,159,add_to_cart,2026-01-11T22:50:38
478,359,add_to_cart,2026-01-11T22:50:40
33,437,purchase,2026-01-11T22:50:40
56,2,purchase,2026-01-11T22:50:42
321,442,click,2026-01-11T22:50:43
950,287,purchase,2026-01-11T22:50:44
715,233,add_to_cart,2026-01-11T22:50:46
