user_id,item_id,event_type,timestamp
959,468,click,2026-01-11T16:46:13
220,402,add_to_cart,2026-01-11T16:46:14
748,302,click,2026-01-11T16:46:15
524,430,purchase,2026-01-11T16:46:17
680,483,add_to_cart,2026-01-11T16:46:18
135,47,add_to_cart,2026-01-11T16:46:19
862,14,click,2026-01-11T16:46:20
102,217,click,2026-01-11T16:46:21
43,50,click,2026-01-11T16:46:21
208,344,purchase,2026-01-11T16:46:22
53,138,purchase,2026-01-11T16:46:23
140,492,click,2026-01-11T16:46:25
736,222,add_to_cart,2026-01-11T16:46:25
394,99,purchase,2026-01-11T16:46:26
921,361,click,2026-01-11T16:46:26
795,498,purchase,2026-01-11T16:46:28
612,155,add_to_cart,2026-01-11T16:46:30
168,296,purchase,2026-01-11T16:46:32
218,90,click,2026-01-11T16:46:33
420,49,click,2026-01-11T16:46:34
314,145,click,2026-01-11T16:46:35
778,354,add_to_cart,2026-01-11T16:46:36
510,117,add_to_cart,2026-01-11T16:46:37
509,405,click,2026-01-11T16:46:38
907,367,click,2026-01-11T16:46:40
832,176,click,2026-01-11T16:46:40
174,384,purchase,2026-01-11T16:46:42
841,54,add_to_cart,2026-01-11T16:46:43
358,480,add_to_cart,2026-01-11T16:46:44
11,317,add_to_cart,2026-01-11T16:46:45
198,339,click,2026-01-11T16:46:47
928,433,purchase,2026-01-11T16:46:48
460,372,click,2026-01-11T16:46:49
482,395,purchase,2026-01-11T16:46:51
238,247,purchase,2026-01-11T16:46:52
163,372,click,2026-01-11T16:46:54
499,22,add_to_cart,2026-01-11T16:46:56
965,92,add_to_cart,2026-01-11T16:46:57
89,253,click,2026-01-11T16:46:59
746,474,add_to_cart,2026-01-11T16:47:00
155,445,click,2026-01-11T16:47:01
395,302,purchase,2026-01-11T16:47:01
654,122,click,2026-01-11T16:47:02
887,336,add_to_cart,2026-01-11T16:47:03
128,44,click,2026-01-11T16:47:05
463,483,purchase,2026-01-11T16:47:07
247,156,click,2026-01-11T16:47:08
16,130,purchase,2026-01-11T16:47:09
539,46,click,2026-01-11T16:47:10
629,275,add_to_cart,2026-01-11T16:47:11
