user_id,item_id,event_type,timestamp
736,412,purchase,2026-01-11T16:47:12
93,450,click,2026-01-11T16:47:14
699,449,add_to_cart,2026-01-11T16:47:15
778,217,add_to_cart,2026-01-11T16:47:16
576,351,purchase,2026-01-11T16:47:17
138,85,add_to_cart,2026-01-11T16:47:19
286,445,add_to_cart,2026-01-11T16:47:21
254,366,click,2026-01-11T16:47:22
789,361,click,2026-01-11T16:47:24
156,169,add_to_cart,2026-01-11T16:47:24
514,263,purchase,2026-01-11T16:47:26
268,130,add_to_cart,2026-01-11T16:47:27
454,88,purchase,2026-01-11T16:47:29
941,488,click,2026-01-11T16:47:30
218,81,purchase,2026-01-11T16:47:30
457,113,purchase,2026-01-11T16:47:31
199,352,add_to_cart,2026-01-11T16:47:32
515,186,purchase,2026-01-11T16:47:34
668,415,click,2026-01-11T16:47:36
16,209,click,2026-01-11T16:47:36
937,51,purchase,2026-01-11T16:47:38
336,220,add_to_cart,2026-01-11T16:47:39
549,21,click,2026-01-11T16:47:40
276,235,purchase,2026-01-11T16:47:41
578,120,purchase,2026-01-11T16:47:42
481,7,add_to_cart,2026-01-11T16:47:43
375,417,click,2026-01-11T16:47:44
704,365,click,2026-01-11T16:47:46
852,54,purchase,2026-01-11T16:47:48
459,89,add_to_cart,2026-01-11T16:47:48
621,318,add_to_cart,2026-01-11T16:47:50
636,319,purchase,2026-01-11T16:47:51
759,306,click,2026-01-11T16:47:51
666,137,purchase,2026-01-11T16:47:52
431,83,click,2026-01-11T16:47:53
668,120,click,2026-01-11T16:47:54
158,352,add_to_cart,2026-01-11T16:47:56
38,188,purchase,2026-01-11T16:47:57
979,409,add_to_cart,2026-01-11T16:47:59
216,466,click,2026-01-11T16:48:00
537,339,purchase,2026-01-11T16:48:01
561,92,purchase,2026-01-11T16:48:01
949,301,purchase,2026-01-11T16:48:03
482,150,add_to_cart,2026-01-11T16:48:05
660,368,click,2026-01-11T16:48:06
341,4,add_to_cart,2026-01-11T16:48:08
63,99,add_to_cart,2026-01-11T16:48:09
337,276,purchase,2026-01-11T16:48:10
244,128,purchase,2026-01-11T16:48:11
456,171,add_to_cart,2026-01-11T16:48:12
