user_id,item_id,event_type,timestamp
781,168,add_to_cart,2026-01-11T21:26:28
217,498,click,2026-01-11T21:26:30
898,454,purchase,2026-01-11T21:26:30
110,147,add_to_cart,2026-01-11T21:26:31
938,124,add_to_cart,2026-01-11T21:26:32
226,246,click,2026-01-11T21:26:34
456,500,add_to_cart,2026-01-11T21:26:35
917,24,click,2026-01-11T21:26:37
538,41,add_to_cart,2026-01-11T21:26:38
641,24,add_to_cart,2026-01-11T21:26:40
820,202,add_to_cart,2026-01-11T21:26:41
451,289,purchase,2026-01-11T21:26:42
257,112,click,2026-01-11T21:26:43
112,227,purchase,2026-01-11T21:26:45
395,145,add_to_cart,2026-01-11T21:26:46
948,229,click,2026-01-11T21:26:48
120,223,purchase,2026-01-11T21:26:50
872,94,add_to_cart,2026-01-11T21:26:51
619,132,add_to_cart,2026-01-11T21:26:53
352,327,click,2026-01-11T21:26:53
675,214,purchase,2026-01-11T21:26:55
236,375,add_to_cart,2026-01-11T21:26:56
114,234,add_to_cart,2026-01-11T21:26:57
696,61,add_to_cart,2026-01-11T21:26:58
331,74,add_to_cart,2026-01-11T21:26:59
2,490,add_to_cart,2026-01-11T21:27:00
322,106,add_to_cart,2026-01-11T21:27:02
109,11,click,2026-01-11T21:27:03
368,84,purchase,2026-01-11T21:27:04
396,379,click,2026-01-11T21:27:05
355,373,add_to_cart,2026-01-11T21:27:06
225,369,purchase,2026-01-11T21:27:08
461,231,add_to_cart,2026-01-11T21:27:10
947,347,purchase,2026-01-11T21:27:11
99,14,click,2026-01-11T21:27:13
379,468,add_to_cart,2026-01-11T21:27:14
858,290,click,2026-01-11T21:27:15
368,90,click,2026-01-11T21:27:16
933,282,add_to_cart,2026-01-11T21:27:17
429,76,click,2026-01-11T21:27:18
415,81,add_to_cart,2026-01-11T21:27:19
124,17,add_to_cart,2026-01-11T21:27:21
389,298,click,2026-01-11T21:27:23
626,128,add_to_cart,2026-01-11T21:27:24
524,228,add_to_cart,2026-01-11T21:27:26
731,251,click,2026-01-11T21:27:28
332,39,click,2026-01-11T21:27:29
228,14,click,2026-01-11T21:27:31
408,466,add_to_cart,2026-01-11T21:27:32
870,269,add_to_cart,2026-01-11T21:27:33
