user_id,item_id,event_type,timestamp
11,164,click,2026-01-11T22:15:50
262,99,click,2026-01-11T22:15:51
175,15,add_to_cart,2026-01-11T22:15:52
354,285,add_to_cart,2026-01-11T22:15:54
264,500,add_to_cart,2026-01-11T22:15:56
665,285,click,2026-01-11T22:15:58
622,458,click,2026-01-11T22:15:59
440,420,add_to_cart,2026-01-11T22:16:01
976,245,click,2026-01-11T22:16:03
272,462,purchase,2026-01-11T22:16:04
766,296,purchase,2026-01-11T22:16:04
803,193,click,2026-01-11T22:16:06
6,255,click,2026-01-11T22:16:08
914,465,add_to_cart,2026-01-11T22:16:09
155,299,add_to_cart,2026-01-11T22:16:10
964,187,purchase,2026-01-11T22:16:11
900,363,add_to_cart,2026-01-11T22:16:12
360,495,click,2026-01-11T22:16:13
236,347,purchase,2026-01-11T22:16:14
984,221,add_to_cart,2026-01-11T22:16:16
559,160,click,2026-01-11T22:16:17
323,318,add_to_cart,2026-01-11T22:16:18
471,294,add_to_cart,2026-01-11T22:16:20
256,40,add_to_cart,2026-01-11T22:16:21
70,241,add_to_cart,2026-01-11T22:16:22
45,2,add_to_cart,2026-01-11T22:16:24
548,387,add_to_cart,2026-01-11T22:16:25
100,36,click,2026-01-11T22:16:27
873,433,purchase,2026-01-11T22:16:29
201,341,purchase,2026-01-11T22:16:31
213,382,click,2026-01-11T22:16:32
833,387,click,2026-01-11T22:16:34
938,417,purchase,2026-01-11T22:16:35
645,265,add_to_cart,2026-01-11T22:16:37
648,19,purchase,2026-01-11T22:16:37
67,66,click,2026-01-11T22:16:38
455,194,add_to_cart,2026-01-11T22:16:39
316,490,purchase,2026-01-11T22:16:41
154,73,add_to_cart,2026-01-11T22:16:42
187,375,purchase,2026-01-11T22:16:44
33,269,click,2026-01-11T22:16:44
338,427,click,2026-01-11T22:16:46
692,9,click,2026-01-11T22:16:48
329,31,add_to_cart,2026-01-11T22:16:49
657,85,purchase,2026-01-11T22:16:49
462,425,purchase,2026-01-11T22:16:51
369,227,purchase,2026-01-11T22:16:53
332,84,click,2026-01-11T22:16:53
799,377,purchase,2026-01-11T22:16:54
828,454,click,2026-01-11T22:16:56
