user_id,item_id,event_type,timestamp
235,448,add_to_cart,2026-01-11T16:57:05
768,123,purchase,2026-01-11T16:57:05
532,46,click,2026-01-11T16:57:07
931,489,click,2026-01-11T16:57:08
591,174,purchase,2026-01-11T16:57:09
150,310,add_to_cart,2026-01-11T16:57:11
88,90,purchase,2026-01-11T16:57:12
203,60,add_to_cart,2026-01-11T16:57:13
347,442,purchase,2026-01-11T16:57:14
970,66,purchase,2026-01-11T16:57:15
402,445,add_to_cart,2026-01-11T16:57:16
470,117,add_to_cart,2026-01-11T16:57:17
548,199,add_to_cart,2026-01-11T16:57:19
692,74,purchase,2026-01-11T16:57:21
36,256,purchase,2026-01-11T16:57:22
101,179,add_to_cart,2026-01-11T16:57:23
374,184,add_to_cart,2026-01-11T16:57:24
324,416,click,2026-01-11T16:57:26
164,353,add_to_cart,2026-01-11T16:57:27
422,122,add_to_cart,2026-01-11T16:57:29
567,170,click,2026-01-11T16:57:30
87,412,click,2026-01-11T16:57:31
466,129,add_to_cart,2026-01-11T16:57:32
561,417,purchase,2026-01-11T16:57:32
492,321,purchase,2026-01-11T16:57:34
628,497,click,2026-01-11T16:57:34
528,18,purchase,2026-01-11T16:57:36
443,275,purchase,2026-01-11T16:57:37
137,353,click,2026-01-11T16:57:38
970,475,click,2026-01-11T16:57:38
621,232,purchase,2026-01-11T16:57:39
151,310,purchase,2026-01-11T16:57:41
449,95,purchase,2026-01-11T16:57:43
249,96,add_to_cart,2026-01-11T16:57:44
388,396,click,2026-01-11T16:57:45
61,292,add_to_cart,2026-01-11T16:57:46
287,403,purchase,2026-01-11T16:57:47
160,398,purchase,2026-01-11T16:57:48
808,453,add_to_cart,2026-01-11T16:57:49
597,211,add_to_cart,2026-01-11T16:57:50
97,418,purchase,2026-01-11T16:57:52
726,300,click,2026-01-11T16:57:53
930,301,add_to_cart,2026-01-11T16:57:54
279,498,click,2026-01-11T16:57:54
764,109,add_to_cart,2026-01-11T16:57:56
953,218,purchase,2026-01-11T16:57:58
298,38,purchase,2026-01-11T16:58:00
821,155,purchase,2026-01-11T16:58:02
943,424,purchase,2026-01-11T16:58:03
750,414,add_to_cart,2026-01-11T16:58:04
