user_id,item_id,event_type,timestamp
518,311,purchase,2026-01-11T22:13:23
129,392,add_to_cart,2026-01-11T22:13:25
671,313,click,2026-01-11T22:13:26
274,122,add_to_cart,2026-01-11T22:13:27
50,33,add_to_cart,2026-01-11T22:13:28
249,359,add_to_cart,2026-01-11T22:13:30
665,461,add_to_cart,2026-01-11T22:13:31
848,417,purchase,2026-01-11T22:13:33
135,167,add_to_cart,2026-01-11T22:13:34
319,231,purchase,2026-01-11T22:13:36
203,28,add_to_cart,2026-01-11T22:13:38
550,379,purchase,2026-01-11T22:13:39
634,212,add_to_cart,2026-01-11T22:13:41
572,197,add_to_cart,2026-01-11T22:13:42
679,285,click,2026-01-11T22:13:44
636,259,purchase,2026-01-11T22:13:45
24,129,add_to_cart,2026-01-11T22:13:47
235,406,purchase,2026-01-11T22:13:47
11,304,click,2026-01-11T22:13:49
81,288,click,2026-01-11T22:13:49
476,477,click,2026-01-11T22:13:51
522,82,purchase,2026-01-11T22:13:52
245,410,purchase,2026-01-11T22:13:52
468,354,purchase,2026-01-11T22:13:54
997,392,click,2026-01-11T22:13:55
144,150,click,2026-01-11T22:13:57
697,482,purchase,2026-01-11T22:13:58
641,152,purchase,2026-01-11T22:13:58
157,68,add_to_cart,2026-01-11T22:14:00
208,383,purchase,2026-01-11T22:14:01
360,410,click,2026-01-11T22:14:02
710,359,purchase,2026-01-11T22:14:04
644,412,purchase,2026-01-11T22:14:06
866,164,add_to_cart,2026-01-11T22:14:07
11,390,purchase,2026-01-11T22:14:09
719,362,add_to_cart,2026-01-11T22:14:10
289,486,add_to_cart,2026-01-11T22:14:11
114,4,click,2026-01-11T22:14:13
900,490,purchase,2026-01-11T22:14:14
555,351,click,2026-01-11T22:14:15
148,215,click,2026-01-11T22:14:16
269,164,add_to_cart,2026-01-11T22:14:18
853,58,click,2026-01-11T22:14:20
519,99,click,2026-01-11T22:14:21
614,229,click,2026-01-11T22:14:23
161,327,purchase,2026-01-11T22:14:25
579,324,click,2026-01-11T22:14:26
20,62,click,2026-01-11T22:14:27
566,342,add_to_cart,2026-01-11T22:14:28
960,445,click,2026-01-11T22:14:30
