user_id,item_id,event_type,timestamp
724,203,click,2026-01-11T22:12:18
647,195,click,2026-01-11T22:12:19
328,434,add_to_cart,2026-01-11T22:12:20
911,11,click,2026-01-11T22:12:21
943,489,add_to_cart,2026-01-11T22:12:23
182,290,purchase,2026-01-11T22:12:24
45,391,click,2026-01-11T22:12:26
935,60,click,2026-01-11T22:12:27
330,311,add_to_cart,2026-01-11T22:12:29
51,233,add_to_cart,2026-01-11T22:12:29
79,128,add_to_cart,2026-01-11T22:12:31
252,15,click,2026-01-11T22:12:32
768,211,add_to_cart,2026-01-11T22:12:34
465,125,add_to_cart,2026-01-11T22:12:36
164,253,add_to_cart,2026-01-11T22:12:38
368,181,click,2026-01-11T22:12:39
592,46,add_to_cart,2026-01-11T22:12:40
322,381,add_to_cart,2026-01-11T22:12:42
954,198,click,2026-01-11T22:12:43
615,162,add_to_cart,2026-01-11T22:12:44
866,281,click,2026-01-11T22:12:46
745,16,click,2026-01-11T22:12:48
14,23,purchase,2026-01-11T22:12:49
516,294,add_to_cart,2026-01-11T22:12:51
524,108,purchase,2026-01-11T22:12:51
899,42,add_to_cart,2026-01-11T22:12:52
864,255,add_to_cart,2026-01-11T22:12:54
851,425,click,2026-01-11T22:12:55
685,343,add_to_cart,2026-01-11T22:12:55
407,458,purchase,2026-01-11T22:12:56
785,214,click,2026-01-11T22:12:57
993,100,add_to_cart,2026-01-11T22:12:59
225,342,purchase,2026-01-11T22:13:01
361,278,add_to_cart,2026-01-11T22:13:02
672,265,add_to_cart,2026-01-11T22:13:04
525,63,purchase,2026-01-11T22:13:05
1000,108,purchase,2026-01-11T22:13:06
843,251,add_to_cart,2026-01-11T22:13:07
419,455,click,2026-01-11T22:13:08
134,189,add_to_cart,2026-01-11T22:13:09
698,287,add_to_cart,2026-01-11T22:13:10
963,194,click,2026-01-11T22:13:12
785,428,purchase,2026-01-11T22:13:13
241,124,add_to_cart,2026-01-11T22:13:14
679,198,click,2026-01-11T22:13:16
239,308,click,2026-01-11T22:13:17
535,371,add_to_cart,2026-01-11T22:13:18
18,381,click,2026-01-11T22:13:20
740,69,click,2026-01-11T22:13:22
573,289,click,2026-01-11T22:13:23
